pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0MTk2NDMwMDkw,Create LICENSE,MERGED,2018-06-21T12:07:42Z,2018-06-21T12:07:49Z,2018-06-21T12:07:49Z,2018-06-21T12:07:49Z,trexwithoutt,https://github.com/trexwithoutt/SaaS_genomicsAnnotation/pull/1
MDExOlB1bGxSZXF1ZXN0MzMwNTI0MDEw,Bump werkzeug from 0.14.1 to 0.15.3 in /gas,OPEN,2019-10-21T16:31:36Z,2023-02-02T17:06:33Z,,,dependabot,https://github.com/trexwithoutt/SaaS_genomicsAnnotation/pull/2
MDExOlB1bGxSZXF1ZXN0NTExMDc1Mzk1,Bump cryptography from 2.1.3 to 3.2 in /server,OPEN,2020-10-27T21:14:25Z,2023-02-02T17:06:32Z,,,dependabot,https://github.com/trexwithoutt/SaaS_genomicsAnnotation/pull/3
MDExOlB1bGxSZXF1ZXN0NTExMDc2MDkz,Bump cryptography from 2.1.3 to 3.2 in /gas,OPEN,2020-10-27T21:15:18Z,2023-02-02T17:06:31Z,,,dependabot,https://github.com/trexwithoutt/SaaS_genomicsAnnotation/pull/4
MDExOlB1bGxSZXF1ZXN0NTk2OTgxNjAy,Bump jinja2 from 2.10 to 2.11.3 in /server,OPEN,2021-03-19T23:27:35Z,2023-02-02T17:06:30Z,,,dependabot,https://github.com/trexwithoutt/SaaS_genomicsAnnotation/pull/5
MDExOlB1bGxSZXF1ZXN0NTk2OTgyMDA3,Bump jinja2 from 2.10 to 2.11.3 in /gas,OPEN,2021-03-19T23:28:05Z,2023-02-02T17:06:29Z,,,dependabot,https://github.com/trexwithoutt/SaaS_genomicsAnnotation/pull/6
MDExOlB1bGxSZXF1ZXN0NjU5NDEwOTY1,Bump urllib3 from 1.22 to 1.26.5 in /gas,OPEN,2021-06-01T22:20:53Z,2023-02-02T17:06:28Z,,,dependabot,https://github.com/trexwithoutt/SaaS_genomicsAnnotation/pull/7
MDExOlB1bGxSZXF1ZXN0NjU5NDE0Mzc5,Bump urllib3 from 1.22 to 1.26.5 in /server,OPEN,2021-06-01T22:22:31Z,2023-02-02T17:06:27Z,,,dependabot,https://github.com/trexwithoutt/SaaS_genomicsAnnotation/pull/8
PR_kwDOCDwtHM44Zqly,Bump pyjwt from 1.5.3 to 2.4.0 in /server,OPEN,2022-05-25T00:38:33Z,2023-02-02T17:06:26Z,,,dependabot,https://github.com/trexwithoutt/SaaS_genomicsAnnotation/pull/9
PR_kwDOCDwtHM44ZqzU,Bump pyjwt from 1.5.3 to 2.4.0 in /gas,OPEN,2022-05-25T00:39:53Z,2023-02-02T17:06:25Z,,,dependabot,https://github.com/trexwithoutt/SaaS_genomicsAnnotation/pull/10
PR_kwDOCDwtHM4_HXvF,Bump mako from 1.0.7 to 1.2.2 in /server,OPEN,2022-09-16T17:47:40Z,2023-02-02T17:06:23Z,,,dependabot,https://github.com/trexwithoutt/SaaS_genomicsAnnotation/pull/11
PR_kwDOCDwtHM4_HYAh,Bump mako from 1.0.7 to 1.2.2 in /gas,OPEN,2022-09-16T17:48:28Z,2023-02-02T17:06:22Z,,,dependabot,https://github.com/trexwithoutt/SaaS_genomicsAnnotation/pull/12
PR_kwDOCDwtHM5EtmNb,Bump certifi from 2018.1.18 to 2022.12.7 in /server,OPEN,2022-12-08T00:59:23Z,2023-02-02T17:06:21Z,,,dependabot,https://github.com/trexwithoutt/SaaS_genomicsAnnotation/pull/13
PR_kwDOCDwtHM5EtmOM,Bump certifi from 2018.1.18 to 2022.12.7 in /gas,OPEN,2022-12-08T00:59:25Z,2023-02-02T17:06:20Z,,,dependabot,https://github.com/trexwithoutt/SaaS_genomicsAnnotation/pull/14
