pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0NzkxMDU0MjM=,"Clean up with basic tests (local only, travis tests are broken without auth token)",MERGED,2016-07-27T22:00:00Z,2016-07-28T19:25:56Z,2016-07-28T19:25:56Z,2016-07-28T19:25:56Z,mlhenderson,https://github.com/kbase/genome_annotation_api/pull/2
MDExOlB1bGxSZXF1ZXN0Nzk3Njk0MTY=,correcting my kbase username in owners list,MERGED,2016-08-02T16:48:31Z,2016-08-05T17:42:19Z,2016-08-02T16:49:05Z,2016-08-02T16:49:05Z,msneddon,https://github.com/kbase/genome_annotation_api/pull/3
MDExOlB1bGxSZXF1ZXN0ODAyODExNDY=,Added updates to expose new data_api functionality,MERGED,2016-08-05T17:47:10Z,2016-08-05T17:47:58Z,2016-08-05T17:47:58Z,2016-08-05T17:47:58Z,msneddon,https://github.com/kbase/genome_annotation_api/pull/4
MDExOlB1bGxSZXF1ZXN0ODAzMTEwNzc=,Added get_features2,MERGED,2016-08-05T21:39:42Z,2016-08-09T18:24:35Z,2016-08-08T20:52:35Z,2016-08-08T20:52:35Z,msneddon,https://github.com/kbase/genome_annotation_api/pull/5
MDExOlB1bGxSZXF1ZXN0ODA1Mjc3NjU=,"Updates propagated from data_api, KIDL spec updates",MERGED,2016-08-08T21:46:22Z,2016-08-08T21:52:57Z,2016-08-08T21:52:56Z,2016-08-08T21:52:56Z,mlhenderson,https://github.com/kbase/genome_annotation_api/pull/6
MDExOlB1bGxSZXF1ZXN0ODA1NDE4MDg=,"using newer release of Data API, bumped version",MERGED,2016-08-08T23:59:24Z,2016-08-08T23:59:40Z,2016-08-08T23:59:40Z,2016-08-08T23:59:40Z,mlhenderson,https://github.com/kbase/genome_annotation_api/pull/7
MDExOlB1bGxSZXF1ZXN0ODExOTkwNzI=,Bulk load function for all data of one genome annotation.,MERGED,2016-08-13T00:01:08Z,2016-08-16T20:30:49Z,2016-08-16T20:30:49Z,2016-08-16T20:30:49Z,rsutormin,https://github.com/kbase/genome_annotation_api/pull/8
MDExOlB1bGxSZXF1ZXN0ODE3Mzc0NzY=,Fix for bug with wrong type of Protein_data.protein_aliases field in spec,MERGED,2016-08-17T23:59:43Z,2016-08-18T00:05:25Z,2016-08-18T00:05:24Z,2016-08-18T00:05:24Z,rsutormin,https://github.com/kbase/genome_annotation_api/pull/9
MDExOlB1bGxSZXF1ZXN0ODIwNDgzNDY=,Fix for couple bugs in get_combined_data in case of legacy genomes.,MERGED,2016-08-19T21:26:54Z,2016-08-22T23:49:05Z,2016-08-22T23:49:05Z,2016-08-22T23:49:05Z,rsutormin,https://github.com/kbase/genome_annotation_api/pull/10
MDExOlB1bGxSZXF1ZXN0ODMxMTczNTU=,Update dockerfile to install data_api v 0.4.0-dev,MERGED,2016-08-29T15:24:50Z,2016-08-29T15:25:57Z,2016-08-29T15:25:54Z,2016-08-29T15:25:54Z,msneddon,https://github.com/kbase/genome_annotation_api/pull/14
