pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
PR_kwDOGxVcrM41S81f,Upgrading to template 2.3.2,CLOSED,2022-03-30T08:57:41Z,2022-03-30T12:34:36Z,2022-03-30T12:01:47Z,,marchoeppner,https://github.com/nf-core/genomeannotator/pull/1
PR_kwDOGxVcrM41TzjO,Template update and fix for augustus staging,CLOSED,2022-03-30T12:34:11Z,2022-04-01T08:18:41Z,2022-04-01T07:10:20Z,,marchoeppner,https://github.com/nf-core/genomeannotator/pull/2
PR_kwDOGxVcrM41eGMr,Runinng prettier and updating some resource specs,CLOSED,2022-04-01T08:18:23Z,2022-08-05T08:37:43Z,2022-06-27T10:59:20Z,,marchoeppner,https://github.com/nf-core/genomeannotator/pull/3
PR_kwDOGxVcrM435hmP,Important! Template update for nf-core/tools v2.4,CLOSED,2022-05-16T18:17:39Z,2022-06-27T10:59:13Z,2022-06-27T10:59:13Z,,nf-core-bot,https://github.com/nf-core/genomeannotator/pull/4
PR_kwDOGxVcrM48s7A3,Housekeeping fixes to PASA and samplesheet check,CLOSED,2022-08-05T08:35:33Z,2023-11-30T13:17:53Z,2023-11-30T13:17:53Z,,marchoeppner,https://github.com/nf-core/genomeannotator/pull/6
PR_kwDOGxVcrM4-DUZA,Important! Template update for nf-core/tools v2.5,CLOSED,2022-08-30T14:17:43Z,2022-09-01T13:26:47Z,2022-09-01T13:26:47Z,,nf-core-bot,https://github.com/nf-core/genomeannotator/pull/7
PR_kwDOGxVcrM4-NiQ1,Important! Template update for nf-core/tools v2.5.1,CLOSED,2022-09-01T13:26:46Z,2022-10-04T22:37:57Z,2022-10-04T22:37:57Z,,nf-core-bot,https://github.com/nf-core/genomeannotator/pull/8
PR_kwDOGxVcrM5AK0pu,Important! Template update for nf-core/tools v2.6,CLOSED,2022-10-04T22:37:55Z,2022-12-08T13:58:49Z,2022-12-08T13:58:49Z,,nf-core-bot,https://github.com/nf-core/genomeannotator/pull/9
PR_kwDOGxVcrM5EyyXJ,Important! Template update for nf-core/tools v2.7.1,CLOSED,2022-12-08T13:58:47Z,2022-12-19T12:05:50Z,2022-12-19T12:05:50Z,,nf-core-bot,https://github.com/nf-core/genomeannotator/pull/12
PR_kwDOGxVcrM5Fxs_l,Important! Template update for nf-core/tools v2.7.2,CLOSED,2022-12-19T12:05:48Z,2023-04-28T14:21:57Z,2023-04-28T14:21:57Z,,nf-core-bot,https://github.com/nf-core/genomeannotator/pull/13
PR_kwDOGxVcrM5PZDK9,Important! Template update for nf-core/tools v2.8,CLOSED,2023-04-28T14:21:55Z,2023-09-25T16:11:28Z,2023-09-25T16:11:28Z,,nf-core-bot,https://github.com/nf-core/genomeannotator/pull/16
PR_kwDOGxVcrM5bJK7l,Important! Template update for nf-core/tools v2.10,CLOSED,2023-09-25T16:11:25Z,2023-12-19T19:05:54Z,2023-12-19T19:05:53Z,,nf-core-bot,https://github.com/nf-core/genomeannotator/pull/19
PR_kwDOGxVcrM5iZzR0,Important! Template update for nf-core/tools v2.11,CLOSED,2023-12-19T19:05:51Z,2023-12-20T15:58:50Z,2023-12-20T15:58:49Z,,nf-core-bot,https://github.com/nf-core/genomeannotator/pull/20
PR_kwDOGxVcrM5ifNJw,Important! Template update for nf-core/tools v2.11.1,CLOSED,2023-12-20T15:58:47Z,2024-01-29T14:52:00Z,2024-01-29T14:52:00Z,,nf-core-bot,https://github.com/nf-core/genomeannotator/pull/21
PR_kwDOGxVcrM5lVfmg,Important! Template update for nf-core/tools v2.12,CLOSED,2024-01-29T14:51:58Z,2024-02-20T15:28:11Z,2024-02-20T15:28:10Z,,nf-core-bot,https://github.com/nf-core/genomeannotator/pull/23
PR_kwDOGxVcrM5naNGy,Important! Template update for nf-core/tools v2.13,CLOSED,2024-02-20T15:28:09Z,2024-03-01T10:48:52Z,2024-03-01T10:48:52Z,,nf-core-bot,https://github.com/nf-core/genomeannotator/pull/24
PR_kwDOGxVcrM5oZRNK,Important! Template update for nf-core/tools v2.13.1,CLOSED,2024-03-01T10:48:54Z,2024-05-08T14:00:07Z,2024-05-08T14:00:07Z,,nf-core-bot,https://github.com/nf-core/genomeannotator/pull/25
PR_kwDOGxVcrM5u4pxg,Important! Template update for nf-core/tools v2.14.0,CLOSED,2024-05-08T14:00:05Z,2024-05-09T12:20:29Z,2024-05-09T12:20:29Z,,nf-core-bot,https://github.com/nf-core/genomeannotator/pull/26
PR_kwDOGxVcrM5u_BS8,Important! Template update for nf-core/tools v2.14.1,OPEN,2024-05-09T12:20:27Z,2024-05-09T12:20:27Z,,,nf-core-bot,https://github.com/nf-core/genomeannotator/pull/27
