fork_id,fork_name,fork_full_name,fork_owner,fork_url,fork_created_at,fork_updated_at
MDEwOlJlcG9zaXRvcnkxMjcxNDIyNzY=,pigx_chipseq-1,alexg9010/pigx_chipseq-1,alexg9010,https://github.com/alexg9010/pigx_chipseq-1,2018-03-28T13:11:54Z,2018-06-26T11:39:52Z
MDEwOlJlcG9zaXRvcnkxMzQ1NDc2MzQ=,pigx_chipseq,fskpang/pigx_chipseq,fskpang,https://github.com/fskpang/pigx_chipseq,2018-05-23T09:41:41Z,2018-05-23T09:41:43Z
MDEwOlJlcG9zaXRvcnkxMzUyNTkyMTM=,pigx_chipseq,mlebeur/pigx_chipseq,mlebeur,https://github.com/mlebeur/pigx_chipseq,2018-05-29T07:38:38Z,2018-05-29T07:38:40Z
MDEwOlJlcG9zaXRvcnkxNTE2MjgzODA=,pigx_chipseq,rbarraud/pigx_chipseq,rbarraud,https://github.com/rbarraud/pigx_chipseq,2018-10-04T19:56:56Z,2018-10-04T19:56:58Z
MDEwOlJlcG9zaXRvcnkxNTQ0NDYxMzQ=,pigx_chipseq,inambioinfo/pigx_chipseq,inambioinfo,https://github.com/inambioinfo/pigx_chipseq,2018-10-24T05:50:56Z,2018-10-24T05:50:58Z
MDEwOlJlcG9zaXRvcnkxODU1OTIyMjE=,pigx_chipseq,messersc/pigx_chipseq,messersc,https://github.com/messersc/pigx_chipseq,2019-05-08T11:25:12Z,2019-05-08T11:25:15Z
MDEwOlJlcG9zaXRvcnkxODkxMzkxODE=,pigx_chipseq,yirenheihei/pigx_chipseq,yirenheihei,https://github.com/yirenheihei/pigx_chipseq,2019-05-29T02:51:35Z,2019-05-29T02:51:39Z
MDEwOlJlcG9zaXRvcnkyODg1MTYyNTk=,pigx_chipseq,Maolin2017/pigx_chipseq,Maolin2017,https://github.com/Maolin2017/pigx_chipseq,2020-08-18T17:09:05Z,2020-08-18T17:09:07Z
R_kgDOGH4ceQ,pigx_chipseq,prauten/pigx_chipseq,prauten,https://github.com/prauten/pigx_chipseq,2021-09-27T14:27:43Z,2021-10-29T15:57:11Z
R_kgDOHyVsxQ,pigx_chipseq,GenomicsNX/pigx_chipseq,GenomicsNX,https://github.com/GenomicsNX/pigx_chipseq,2022-08-08T12:47:18Z,2022-12-03T07:55:58Z
