fork_id,fork_name,fork_full_name,fork_owner,fork_url,fork_created_at,fork_updated_at
MDEwOlJlcG9zaXRvcnkxMjY1MTE0ODc=,chip-seq-pipeline2,sitag/chip-seq-pipeline2,sitag,https://github.com/sitag/chip-seq-pipeline2,2018-03-23T16:28:33Z,2018-03-23T16:28:36Z
MDEwOlJlcG9zaXRvcnkxMjk1MTc3MTc=,chip-seq-pipeline2,jianzuoyi/chip-seq-pipeline2,jianzuoyi,https://github.com/jianzuoyi/chip-seq-pipeline2,2018-04-14T13:07:00Z,2018-04-14T13:07:02Z
MDEwOlJlcG9zaXRvcnkxMzYxMjIxNjQ=,chip-seq-pipeline2,limeng12/chip-seq-pipeline2,limeng12,https://github.com/limeng12/chip-seq-pipeline2,2018-06-05T05:01:17Z,2018-06-05T05:01:19Z
MDEwOlJlcG9zaXRvcnkxNDYwMjEyNTg=,chip-seq-pipeline2,ReddyLab/chip-seq-pipeline2,ReddyLab,https://github.com/ReddyLab/chip-seq-pipeline2,2018-08-24T17:32:42Z,2018-08-24T17:32:44Z
MDEwOlJlcG9zaXRvcnkxNDcxNTkxNjg=,chip-seq-pipeline2,rstatistics/chip-seq-pipeline2,rstatistics,https://github.com/rstatistics/chip-seq-pipeline2,2018-09-03T06:08:11Z,2018-09-03T06:08:13Z
MDEwOlJlcG9zaXRvcnkxNDg1MDkzMzg=,chip-seq-pipeline2,mmackiewicz8/chip-seq-pipeline2,mmackiewicz8,https://github.com/mmackiewicz8/chip-seq-pipeline2,2018-09-12T16:26:57Z,2018-09-12T16:27:00Z
MDEwOlJlcG9zaXRvcnkxNTAxNDY4NTQ=,chip-seq-pipeline2,kclem/chip-seq-pipeline2,kclem,https://github.com/kclem/chip-seq-pipeline2,2018-09-24T18:09:28Z,2018-09-24T18:09:30Z
MDEwOlJlcG9zaXRvcnkxNTAzNTgyNTg=,chip-seq-pipeline2,fanying2015/chip-seq-pipeline2,fanying2015,https://github.com/fanying2015/chip-seq-pipeline2,2018-09-26T02:38:08Z,2018-09-26T02:38:10Z
MDEwOlJlcG9zaXRvcnkxNTA5MjY2MjM=,chip-seq-pipeline2,fengyq/chip-seq-pipeline2,fengyq,https://github.com/fengyq/chip-seq-pipeline2,2018-09-30T03:29:06Z,2018-09-30T03:29:08Z
MDEwOlJlcG9zaXRvcnkxNTMyMjQ5MTY=,chip-seq-pipeline2,yirenheihei/chip-seq-pipeline2,yirenheihei,https://github.com/yirenheihei/chip-seq-pipeline2,2018-10-16T04:57:04Z,2018-10-16T04:57:06Z
