repo_owner,repo_name,contributor_login,contributions,login,id,node_id,avatar_url,gravatar_id,url,html_url,followers_url,following_url,gists_url,starred_url,subscriptions_url,organizations_url,repos_url,events_url,received_events_url,type,user_view_type,site_admin,contributions
snakemake-workflows,dna-seq-varlociraptor,johanneskoester,205,johanneskoester,1858646,MDQ6VXNlcjE4NTg2NDY=,https://avatars.githubusercontent.com/u/1858646?v=4,,https://api.github.com/users/johanneskoester,https://github.com/johanneskoester,https://api.github.com/users/johanneskoester/followers,https://api.github.com/users/johanneskoester/following{/other_user},https://api.github.com/users/johanneskoester/gists{/gist_id},https://api.github.com/users/johanneskoester/starred{/owner}{/repo},https://api.github.com/users/johanneskoester/subscriptions,https://api.github.com/users/johanneskoester/orgs,https://api.github.com/users/johanneskoester/repos,https://api.github.com/users/johanneskoester/events{/privacy},https://api.github.com/users/johanneskoester/received_events,User,public,False,205
snakemake-workflows,dna-seq-varlociraptor,FelixMoelder,107,FelixMoelder,20491578,MDQ6VXNlcjIwNDkxNTc4,https://avatars.githubusercontent.com/u/20491578?v=4,,https://api.github.com/users/FelixMoelder,https://github.com/FelixMoelder,https://api.github.com/users/FelixMoelder/followers,https://api.github.com/users/FelixMoelder/following{/other_user},https://api.github.com/users/FelixMoelder/gists{/gist_id},https://api.github.com/users/FelixMoelder/starred{/owner}{/repo},https://api.github.com/users/FelixMoelder/subscriptions,https://api.github.com/users/FelixMoelder/orgs,https://api.github.com/users/FelixMoelder/repos,https://api.github.com/users/FelixMoelder/events{/privacy},https://api.github.com/users/FelixMoelder/received_events,User,public,False,107
snakemake-workflows,dna-seq-varlociraptor,github-actions[bot],69,github-actions[bot],41898282,MDM6Qm90NDE4OTgyODI=,https://avatars.githubusercontent.com/in/15368?v=4,,https://api.github.com/users/github-actions%5Bbot%5D,https://github.com/apps/github-actions,https://api.github.com/users/github-actions%5Bbot%5D/followers,https://api.github.com/users/github-actions%5Bbot%5D/following{/other_user},https://api.github.com/users/github-actions%5Bbot%5D/gists{/gist_id},https://api.github.com/users/github-actions%5Bbot%5D/starred{/owner}{/repo},https://api.github.com/users/github-actions%5Bbot%5D/subscriptions,https://api.github.com/users/github-actions%5Bbot%5D/orgs,https://api.github.com/users/github-actions%5Bbot%5D/repos,https://api.github.com/users/github-actions%5Bbot%5D/events{/privacy},https://api.github.com/users/github-actions%5Bbot%5D/received_events,Bot,public,False,69
snakemake-workflows,dna-seq-varlociraptor,dlaehnemann,25,dlaehnemann,1379875,MDQ6VXNlcjEzNzk4NzU=,https://avatars.githubusercontent.com/u/1379875?v=4,,https://api.github.com/users/dlaehnemann,https://github.com/dlaehnemann,https://api.github.com/users/dlaehnemann/followers,https://api.github.com/users/dlaehnemann/following{/other_user},https://api.github.com/users/dlaehnemann/gists{/gist_id},https://api.github.com/users/dlaehnemann/starred{/owner}{/repo},https://api.github.com/users/dlaehnemann/subscriptions,https://api.github.com/users/dlaehnemann/orgs,https://api.github.com/users/dlaehnemann/repos,https://api.github.com/users/dlaehnemann/events{/privacy},https://api.github.com/users/dlaehnemann/received_events,User,public,False,25
snakemake-workflows,dna-seq-varlociraptor,christopher-schroeder,6,christopher-schroeder,10880977,MDQ6VXNlcjEwODgwOTc3,https://avatars.githubusercontent.com/u/10880977?v=4,,https://api.github.com/users/christopher-schroeder,https://github.com/christopher-schroeder,https://api.github.com/users/christopher-schroeder/followers,https://api.github.com/users/christopher-schroeder/following{/other_user},https://api.github.com/users/christopher-schroeder/gists{/gist_id},https://api.github.com/users/christopher-schroeder/starred{/owner}{/repo},https://api.github.com/users/christopher-schroeder/subscriptions,https://api.github.com/users/christopher-schroeder/orgs,https://api.github.com/users/christopher-schroeder/repos,https://api.github.com/users/christopher-schroeder/events{/privacy},https://api.github.com/users/christopher-schroeder/received_events,User,public,False,6
snakemake-workflows,dna-seq-varlociraptor,tedil,6,tedil,7976289,MDQ6VXNlcjc5NzYyODk=,https://avatars.githubusercontent.com/u/7976289?v=4,,https://api.github.com/users/tedil,https://github.com/tedil,https://api.github.com/users/tedil/followers,https://api.github.com/users/tedil/following{/other_user},https://api.github.com/users/tedil/gists{/gist_id},https://api.github.com/users/tedil/starred{/owner}{/repo},https://api.github.com/users/tedil/subscriptions,https://api.github.com/users/tedil/orgs,https://api.github.com/users/tedil/repos,https://api.github.com/users/tedil/events{/privacy},https://api.github.com/users/tedil/received_events,User,public,False,6
snakemake-workflows,dna-seq-varlociraptor,huzuner,5,huzuner,67070119,MDQ6VXNlcjY3MDcwMTE5,https://avatars.githubusercontent.com/u/67070119?v=4,,https://api.github.com/users/huzuner,https://github.com/huzuner,https://api.github.com/users/huzuner/followers,https://api.github.com/users/huzuner/following{/other_user},https://api.github.com/users/huzuner/gists{/gist_id},https://api.github.com/users/huzuner/starred{/owner}{/repo},https://api.github.com/users/huzuner/subscriptions,https://api.github.com/users/huzuner/orgs,https://api.github.com/users/huzuner/repos,https://api.github.com/users/huzuner/events{/privacy},https://api.github.com/users/huzuner/received_events,User,public,False,5
snakemake-workflows,dna-seq-varlociraptor,fxwiegand,3,fxwiegand,39430842,MDQ6VXNlcjM5NDMwODQy,https://avatars.githubusercontent.com/u/39430842?v=4,,https://api.github.com/users/fxwiegand,https://github.com/fxwiegand,https://api.github.com/users/fxwiegand/followers,https://api.github.com/users/fxwiegand/following{/other_user},https://api.github.com/users/fxwiegand/gists{/gist_id},https://api.github.com/users/fxwiegand/starred{/owner}{/repo},https://api.github.com/users/fxwiegand/subscriptions,https://api.github.com/users/fxwiegand/orgs,https://api.github.com/users/fxwiegand/repos,https://api.github.com/users/fxwiegand/events{/privacy},https://api.github.com/users/fxwiegand/received_events,User,public,False,3
snakemake-workflows,dna-seq-varlociraptor,jafors,3,jafors,31272349,MDQ6VXNlcjMxMjcyMzQ5,https://avatars.githubusercontent.com/u/31272349?v=4,,https://api.github.com/users/jafors,https://github.com/jafors,https://api.github.com/users/jafors/followers,https://api.github.com/users/jafors/following{/other_user},https://api.github.com/users/jafors/gists{/gist_id},https://api.github.com/users/jafors/starred{/owner}{/repo},https://api.github.com/users/jafors/subscriptions,https://api.github.com/users/jafors/orgs,https://api.github.com/users/jafors/repos,https://api.github.com/users/jafors/events{/privacy},https://api.github.com/users/jafors/received_events,User,public,False,3
snakemake-workflows,dna-seq-varlociraptor,BenOrl,2,BenOrl,186031112,U_kgDOCxacCA,https://avatars.githubusercontent.com/u/186031112?v=4,,https://api.github.com/users/BenOrl,https://github.com/BenOrl,https://api.github.com/users/BenOrl/followers,https://api.github.com/users/BenOrl/following{/other_user},https://api.github.com/users/BenOrl/gists{/gist_id},https://api.github.com/users/BenOrl/starred{/owner}{/repo},https://api.github.com/users/BenOrl/subscriptions,https://api.github.com/users/BenOrl/orgs,https://api.github.com/users/BenOrl/repos,https://api.github.com/users/BenOrl/events{/privacy},https://api.github.com/users/BenOrl/received_events,User,public,False,2
snakemake-workflows,dna-seq-varlociraptor,user-tq,1,user-tq,72878144,MDQ6VXNlcjcyODc4MTQ0,https://avatars.githubusercontent.com/u/72878144?v=4,,https://api.github.com/users/user-tq,https://github.com/user-tq,https://api.github.com/users/user-tq/followers,https://api.github.com/users/user-tq/following{/other_user},https://api.github.com/users/user-tq/gists{/gist_id},https://api.github.com/users/user-tq/starred{/owner}{/repo},https://api.github.com/users/user-tq/subscriptions,https://api.github.com/users/user-tq/orgs,https://api.github.com/users/user-tq/repos,https://api.github.com/users/user-tq/events{/privacy},https://api.github.com/users/user-tq/received_events,User,public,False,1
