login,avatarUrl,url,starredAt
vlandham,https://avatars.githubusercontent.com/u/9369?u=994cf48f55993156b547df9fbd20f2a3379e9dd2&v=4,https://github.com/vlandham,2011-03-02T19:40:25Z
verdurin,https://avatars.githubusercontent.com/u/12435?u=a3a0f762f30c65a38df424d759a4d1dbeba14de5&v=4,https://github.com/verdurin,2011-03-02T19:40:25Z
dritoshi,https://avatars.githubusercontent.com/u/33778?v=4,https://github.com/dritoshi,2011-03-02T19:40:25Z
chapmanb,https://avatars.githubusercontent.com/u/39391?v=4,https://github.com/chapmanb,2011-03-02T19:40:25Z
daler,https://avatars.githubusercontent.com/u/115406?v=4,https://github.com/daler,2011-03-02T19:40:25Z
dawe,https://avatars.githubusercontent.com/u/121868?u=1bd80e8a83d137de6ec0b84a27afa03b9d9b5bbc&v=4,https://github.com/dawe,2011-03-02T19:40:25Z
pveber,https://avatars.githubusercontent.com/u/341342?v=4,https://github.com/pveber,2011-03-02T19:40:25Z
jakebiesinger,https://avatars.githubusercontent.com/u/463861?u=2d2fab25bdfdd56403a021ab42088bf00886c76b&v=4,https://github.com/jakebiesinger,2011-03-02T19:40:25Z
trpc-zz,https://avatars.githubusercontent.com/u/554837?v=4,https://github.com/trpc-zz,2011-03-02T19:40:25Z
taoliu,https://avatars.githubusercontent.com/u/593654?v=4,https://github.com/taoliu,2011-03-02T19:40:25Z
fkirigin,https://avatars.githubusercontent.com/u/649206?v=4,https://github.com/fkirigin,2011-03-03T15:29:54Z
benjschiller,https://avatars.githubusercontent.com/u/660712?v=4,https://github.com/benjschiller,2011-03-09T21:43:00Z
shuangxinyu,https://avatars.githubusercontent.com/u/714820?u=a3510e12ba077ad217c0513f43300111ec41feb6&v=4,https://github.com/shuangxinyu,2011-04-07T08:22:58Z
gouthamgandhi,https://avatars.githubusercontent.com/u/739097?u=a586b069d7e4e0a79f9d442634bad26262a3ead1&v=4,https://github.com/gouthamgandhi,2011-04-19T13:45:18Z
timpalpant,https://avatars.githubusercontent.com/u/814226?u=344f3540237861ff4a0eaeb0716f1a8b1c474b4d&v=4,https://github.com/timpalpant,2011-05-27T13:08:04Z
pjbriggs,https://avatars.githubusercontent.com/u/840204?v=4,https://github.com/pjbriggs,2011-06-09T15:06:12Z
Fabrices,https://avatars.githubusercontent.com/u/859694?v=4,https://github.com/Fabrices,2011-06-19T11:26:58Z
qinqian,https://avatars.githubusercontent.com/u/884386?u=779a756f8e69ee2a14fbba8ae46c03d80b8ff517&v=4,https://github.com/qinqian,2011-06-29T16:00:39Z
