id,title,state,created_at,updated_at,closed_at,body,user,url
MDU6SXNzdWUzMTI4MzI0Mg==,Add util functions to get component level statistics,CLOSED,2014-04-10T21:25:18Z,2014-05-12T20:48:16Z,2014-05-12T20:48:16Z,"nof components
nof gaps
avg, std dev
% covered by components and gaps
",suryasaha,https://github.com/solgenomics/Bio-GenomeUpdate/issues/1
MDU6SXNzdWUzMzM0NTAwMA==,Add gap/seq length stats to summarize.pl,CLOSED,2014-05-12T20:44:03Z,2015-03-02T01:52:23Z,2015-03-02T01:52:23Z,,suryasaha,https://github.com/solgenomics/Bio-GenomeUpdate/issues/2
MDU6SXNzdWUzMzQxNDY3NQ==,summarize.pl - globbing and tabular reports,OPEN,2014-05-13T16:23:52Z,2015-03-06T21:36:02Z,,"Should be able to read in set of AGP/TPF files and produce tabular report
",suryasaha,https://github.com/solgenomics/Bio-GenomeUpdate/issues/3
MDU6SXNzdWUzMzgwMjE1Mg==,Make GFF3 module mx-runnable,OPEN,2014-05-19T14:03:48Z,2015-03-06T21:36:56Z,,"See Jeremy's controller code
",suryasaha,https://github.com/solgenomics/Bio-GenomeUpdate/issues/4
MDU6SXNzdWU1NTM4OTA1MA==,print component/scaffold level gap filling data,CLOSED,2015-01-24T23:31:47Z,2015-02-09T23:43:56Z,2015-02-09T23:43:56Z,"add #,length of gaps covered for components/contigs and scaffolds to groupcoords report
",suryasaha,https://github.com/solgenomics/Bio-GenomeUpdate/issues/5
MDU6SXNzdWU1Nzg1NjYyOA==,filter_delta script,CLOSED,2015-02-16T22:05:37Z,2015-03-02T01:50:26Z,2015-03-02T01:50:26Z,"Print filtered delta output file without the BACs that are aligned out of order.
",suryasaha,https://github.com/solgenomics/Bio-GenomeUpdate/issues/6
MDU6SXNzdWU1Nzg1Njk0Nw==,Output fasta from group_coords.pl,OPEN,2015-02-16T22:08:55Z,2015-03-06T21:36:56Z,,"Print fasta of query seqs that did not align
",suryasaha,https://github.com/solgenomics/Bio-GenomeUpdate/issues/7
MDU6SXNzdWU1ODk3MjM3Ng==,Print coords and names for BACs that have mixed alignments (group_coords.pl),CLOSED,2015-02-25T21:24:59Z,2015-02-25T23:07:52Z,2015-02-25T23:07:52Z,"query BAC aligns to both + and - strand of ref chr
",suryasaha,https://github.com/solgenomics/Bio-GenomeUpdate/issues/8
MDU6SXNzdWU1ODk3Mjc0MQ==,Print coords and names for BACs that have non co-linear alignments. Also remove from output  (group_coords.pl),CLOSED,2015-02-25T21:27:36Z,2015-03-02T01:50:26Z,2015-03-02T01:50:26Z,"Add methods AlignmentCoordsGroup.pm. Removing BAC alignments that align in non co-linear order to ref chr.
",suryasaha,https://github.com/solgenomics/Bio-GenomeUpdate/issues/9
MDU6SXNzdWU1OTI1OTI4OQ==,Add mixed orientation BACs to test data (group_coords.pl),CLOSED,2015-02-27T16:32:00Z,2015-03-02T01:12:48Z,2015-03-02T01:12:48Z,,suryasaha,https://github.com/solgenomics/Bio-GenomeUpdate/issues/10
MDU6SXNzdWU1OTI2MjM1OQ==,Create test GFF with SL2.50 components from TPF and BAC sequences. ,CLOSED,2015-02-27T16:53:39Z,2015-04-24T02:47:51Z,2015-04-24T02:47:51Z,"Should include switch over cases. For testing GFF -> TPF pipeline for bld 3.0
",suryasaha,https://github.com/solgenomics/Bio-GenomeUpdate/issues/11
MDU6SXNzdWU1OTI4MjM4MA==,How many filled gaps are within genes? How many genes still contain gaps within them? (group_coords.pl),CLOSED,2015-02-27T19:29:25Z,2015-03-04T21:32:52Z,2015-03-04T21:32:52Z,,suryasaha,https://github.com/solgenomics/Bio-GenomeUpdate/issues/12
MDU6SXNzdWU1OTI4MjQ2OA==,Create test annotation GFF for testing gap filling stats (group_coords.pl),CLOSED,2015-02-27T19:30:05Z,2015-03-04T21:31:46Z,2015-03-04T21:31:46Z,,suryasaha,https://github.com/solgenomics/Bio-GenomeUpdate/issues/13
MDU6SXNzdWU1OTI4Njk1NQ==,Add non co-linearly aligned BACs to test data (group_coords.pl),CLOSED,2015-02-27T20:06:12Z,2015-03-02T01:50:26Z,2015-03-02T01:50:26Z,,suryasaha,https://github.com/solgenomics/Bio-GenomeUpdate/issues/14
MDU6SXNzdWU1OTg2NjU1Mw==,Add stript to align BAC ends to SL2.50 and compute coverage stats,CLOSED,2015-03-04T21:40:48Z,2015-03-18T16:02:32Z,2015-03-18T16:02:32Z,,suryasaha,https://github.com/solgenomics/Bio-GenomeUpdate/issues/15
MDU6SXNzdWU1OTg3MDE4OQ==,Create test set for align_BACends_group_coords.pl,CLOSED,2015-03-04T22:07:31Z,2015-03-18T16:01:05Z,2015-03-18T16:01:05Z," -r  Fasta file of reference (required)
 -q  Fasta file of query (assembled and singleton BACs, required)
 -c  Contig or component AGP file for reference (includes scaffold gaps)
 -s  Chromosome AGP file for reference (with only scaffolds and gaps) 
",suryasaha,https://github.com/solgenomics/Bio-GenomeUpdate/issues/16
MDU6SXNzdWU2MDE2MjE2OQ==,Check if BACend fasta contains the correct sequences (align_BACends_group_coords.pl),CLOSED,2015-03-06T21:35:54Z,2015-03-18T16:01:59Z,2015-03-18T16:01:59Z,"File: query_bacends.fasta
",suryasaha,https://github.com/solgenomics/Bio-GenomeUpdate/issues/17
MDU6SXNzdWU2MDI0MTQ4Ng==,Remove mixed and outoforder output files and stats (align_BACends_group_coords.pl),OPEN,2015-03-08T04:59:38Z,2015-03-18T04:28:42Z,,,suryasaha,https://github.com/solgenomics/Bio-GenomeUpdate/issues/18
MDU6SXNzdWU2MjU4NjU4Nw==,Clean up BAC right end logic (align_BACends_group_coords.pl),CLOSED,2015-03-18T04:29:13Z,2015-03-23T21:33:54Z,2015-03-23T21:33:54Z,,suryasaha,https://github.com/solgenomics/Bio-GenomeUpdate/issues/19
MDU6SXNzdWU2MjU4NjcyNw==,Check for BAC ends that are align too close on ref chr  (align_BACends_group_coords.pl),OPEN,2015-03-18T04:29:58Z,2015-05-11T14:12:39Z,,"Is it required???
",suryasaha,https://github.com/solgenomics/Bio-GenomeUpdate/issues/20
MDU6SXNzdWU2MjczNzM1Mw==,"Output Fasta of valid, mixed, outoforder and both_errors from align_BACends_group_coords.pl",OPEN,2015-03-18T16:38:43Z,2015-03-18T16:38:43Z,,"uniq in mixed, outoforder 
common in both_errors
",suryasaha,https://github.com/solgenomics/Bio-GenomeUpdate/issues/21
MDU6SXNzdWU2Mjk4ODE4NA==,Add mixed orientation and out of order cases to test data (align_BACends_group_coords.pl),OPEN,2015-03-19T13:33:46Z,2015-03-19T13:33:46Z,,"Use 500 1 convention of nucmer
",suryasaha,https://github.com/solgenomics/Bio-GenomeUpdate/issues/22
MDU6SXNzdWU2MzgxMzg2OQ==,Check why mixed alignment cases are not flagged as error ,CLOSED,2015-03-23T19:39:25Z,2015-03-27T19:25:18Z,2015-03-27T19:25:18Z,"Check AlignCoordGroup.pm

sample nucmer output

> 18361542   18377740    1   16206   16199   16206   99.94   70787664    203766  0.02    7.95    1   1   SL2.50ch03  Contig90  
> 53614018   53614614    17944   17348   597 597 99.66   70787664    203766  0.00    0.29    1   -1  SL2.50ch03  Contig90

500bp.mixedoutoforder.agp.group_coords.stdout

> Contig90   SL2.50ch03  18361542    18564072    202530  1   203766  203766  154944  1   1   0   Contains    0   0   48822   0   596 SL2.50ch03:597:53614018:53614614    
",suryasaha,https://github.com/solgenomics/Bio-GenomeUpdate/issues/23
MDU6SXNzdWU2MzgzNTQ0Mw==,Add capability to handle multiple references to Bio::GenomeUpdate::AGP,CLOSED,2015-03-23T21:20:38Z,2015-03-27T21:27:12Z,2015-03-27T21:27:12Z,"Needed for BAC alignments to all chrs.
Fix get_gap_overlap()
Then remove err msg from align_BACends_group_coords.pl and test
",suryasaha,https://github.com/solgenomics/Bio-GenomeUpdate/issues/24
MDU6SXNzdWU2NDgzOTQwNQ==,Need script to identify BACs with source chromosomes that align to other chrs,OPEN,2015-03-27T19:50:16Z,2015-03-27T20:10:02Z,,"Align BACs to all chrs and validate if they align to only the chr they belong to. If not, add them to the no_chr set.
",suryasaha,https://github.com/solgenomics/Bio-GenomeUpdate/issues/25
MDU6SXNzdWU2NTc2MTY3Nw==,Generate switch point curation files for TPF in NCBI GRC format,CLOSED,2015-04-01T19:32:08Z,2015-10-07T01:34:13Z,2015-10-07T01:34:13Z,"Columns for switch point curation file:
- Taxid (value (Solanum lycopersicum)=4081)
- AssmGrp (value=TGP)
- AssmUnit (value=Primary)
- Chr (values=1-12, Un)
- TPFType (values=chromosome, contig (latter used for unlocalized or unplaced scaffolds, see TPF spec))
- Acc.ver1
- Acc.ver2
- Orient1 (orientation of acc.ver1 in AGP)
- Orient2 (orientation of acc.ver2 in AGP)
- Point1 (1-based, last base of acc.ver1 to be used in AGP)
- Point2 (1-based, first base of acc.ver2 to be used in AGP)
- Comment (req’d, min 25 char)
",suryasaha,https://github.com/solgenomics/Bio-GenomeUpdate/issues/26
MDU6SXNzdWU2NTc3MTQyMQ==,Create test set for place_bacs.pl,CLOSED,2015-04-01T20:21:58Z,2015-04-02T18:44:57Z,2015-04-02T18:44:57Z,"-t <TPF_file>                         Original TPF file (mandatory)
-s <scaffold AGP_file>           scaffold AGP file (mandatory)
-c <chromosome AGP_file>  chromosome AGP file (mandatory)
",suryasaha,https://github.com/solgenomics/Bio-GenomeUpdate/issues/27
MDU6SXNzdWU2NzQ2NDcxOQ==,Add method to insert BACs and substitute both seq and gap lines,CLOSED,2015-04-09T22:31:40Z,2015-04-14T18:58:30Z,2015-04-14T18:58:30Z,"get_tpf_with_bacs_inserted
",suryasaha,https://github.com/solgenomics/Bio-GenomeUpdate/issues/28
