pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
PR_kwDOHCIM1840s3xa,Setup Nesta Data Science cookiecutter,MERGED,2022-03-20T13:55:39Z,2022-08-09T15:53:37Z,2022-03-20T13:55:44Z,2022-03-20T13:55:44Z,Juan-Mateos,https://github.com/nestauk/ai_genomics/pull/1
PR_kwDOHCIM184123qf,Add readme for OpenAlex,MERGED,2022-04-08T08:24:55Z,2022-04-22T10:07:26Z,2022-04-22T10:07:25Z,2022-04-22T10:07:25Z,Jack-Vines,https://github.com/nestauk/ai_genomics/pull/16
PR_kwDOHCIM18414e6V,Added semantic scholar readme,MERGED,2022-04-08T15:55:05Z,2022-08-09T15:53:43Z,2022-04-22T10:07:17Z,2022-04-22T10:07:17Z,Juan-Mateos,https://github.com/nestauk/ai_genomics/pull/17
PR_kwDOHCIM1842FoBH,Added patent data readme,MERGED,2022-04-12T10:00:07Z,2022-06-13T13:46:37Z,2022-04-22T10:06:58Z,2022-04-22T10:06:57Z,india-kerle,https://github.com/nestauk/ai_genomics/pull/18
PR_kwDOHCIM1842GnoO,skeleton for data summaries,MERGED,2022-04-12T13:42:19Z,2022-08-09T15:53:47Z,2022-04-12T13:42:25Z,2022-04-12T13:42:25Z,Juan-Mateos,https://github.com/nestauk/ai_genomics/pull/19
PR_kwDOHCIM1842G00t,open source summary,MERGED,2022-04-12T14:28:05Z,2022-08-09T15:54:31Z,2022-04-22T10:07:06Z,2022-04-22T10:07:06Z,Juan-Mateos,https://github.com/nestauk/ai_genomics/pull/20
PR_kwDOHCIM1842nS7z,added text enrichment summary,MERGED,2022-04-22T10:10:49Z,2022-08-09T15:54:40Z,2022-04-22T10:13:50Z,2022-04-22T10:13:50Z,Juan-Mateos,https://github.com/nestauk/ai_genomics/pull/21
PR_kwDOHCIM1846fMik,22 spec,MERGED,2022-06-28T11:05:27Z,2022-06-28T11:05:45Z,2022-06-28T11:05:34Z,2022-06-28T11:05:34Z,Juan-Mateos,https://github.com/nestauk/ai_genomics/pull/38
PR_kwDOHCIM18462oR0,scripts to get and process openalex data,MERGED,2022-07-05T12:51:24Z,2023-01-03T11:21:21Z,2022-07-12T07:42:45Z,2022-07-12T07:42:44Z,Juan-Mateos,https://github.com/nestauk/ai_genomics/pull/40
PR_kwDOHCIM1847P8g3,Getting genomics codes,CLOSED,2022-07-12T09:11:32Z,2022-07-27T16:35:54Z,2022-07-27T16:35:53Z,,india-kerle,https://github.com/nestauk/ai_genomics/pull/45
PR_kwDOHCIM1847QS00,28 patent prototype,MERGED,2022-07-12T10:45:42Z,2022-09-01T14:20:26Z,2022-08-19T06:37:34Z,2022-08-19T06:37:34Z,india-kerle,https://github.com/nestauk/ai_genomics/pull/46
PR_kwDOHCIM1847pgI8,[43] Add fields for patents,CLOSED,2022-07-19T12:44:54Z,2022-09-01T14:20:56Z,2022-08-24T07:33:16Z,,Jack-0-0,https://github.com/nestauk/ai_genomics/pull/48
PR_kwDOHCIM1848F-Fl,[42] Evaluating patent search,MERGED,2022-07-26T08:16:14Z,2022-09-01T14:21:02Z,2022-07-29T10:42:33Z,2022-07-29T10:42:33Z,georgerichardson,https://github.com/nestauk/ai_genomics/pull/49
PR_kwDOHCIM1848YRuP,44 open alex eda,MERGED,2022-07-31T10:38:55Z,2023-01-03T11:22:09Z,2022-08-25T04:38:08Z,2022-08-25T04:38:08Z,Juan-Mateos,https://github.com/nestauk/ai_genomics/pull/50
PR_kwDOHCIM1848gvuJ,14 crunchbase,MERGED,2022-08-02T14:47:06Z,2023-01-03T11:21:23Z,2022-08-03T08:43:06Z,2022-08-03T08:43:06Z,Juan-Mateos,https://github.com/nestauk/ai_genomics/pull/51
