login,avatarUrl,url,starredAt
hammer,https://avatars.githubusercontent.com/u/15233?u=81e48186447709162804ab064fc325eb84dbe987&v=4,https://github.com/hammer,2014-04-14T13:09:13Z
chapmanb,https://avatars.githubusercontent.com/u/39391?v=4,https://github.com/chapmanb,2014-04-14T13:13:02Z
olest,https://avatars.githubusercontent.com/u/1682181?v=4,https://github.com/olest,2014-04-15T15:27:44Z
tavinathanson,https://avatars.githubusercontent.com/u/322932?u=9eb949fe05b9ab0d244716e0e06f8107028c3fe1&v=4,https://github.com/tavinathanson,2014-06-24T02:16:41Z
druvus,https://avatars.githubusercontent.com/u/83170?u=cf375c5e7067ca535560686345040d4c82bf3efc&v=4,https://github.com/druvus,2014-07-14T00:59:09Z
philin,https://avatars.githubusercontent.com/u/1316318?u=e357d7c12ac28b45c09ddd6678bbabb10ddb4863&v=4,https://github.com/philin,2014-08-22T05:41:10Z
ihodes,https://avatars.githubusercontent.com/u/167803?u=f7aa1d55d4b31bdecd16abd27b5679693688c94d&v=4,https://github.com/ihodes,2014-10-13T20:04:02Z
antonkulaga,https://avatars.githubusercontent.com/u/842436?u=7edf0675595cd4085f96cfd70a28bfe702ffcc59&v=4,https://github.com/antonkulaga,2014-11-17T02:04:44Z
allenday,https://avatars.githubusercontent.com/u/436031?v=4,https://github.com/allenday,2014-12-10T18:52:51Z
hannes-brt,https://avatars.githubusercontent.com/u/323139?u=a82a801949a3139018078778238c93995f450040&v=4,https://github.com/hannes-brt,2015-01-15T21:40:48Z
evancasey,https://avatars.githubusercontent.com/u/1900535?u=629409340a2ad11d64b3c603d585f34dbb9cd6dc&v=4,https://github.com/evancasey,2015-01-30T04:06:11Z
mbijon,https://avatars.githubusercontent.com/u/672226?v=4,https://github.com/mbijon,2015-01-30T04:27:23Z
eyadsibai,https://avatars.githubusercontent.com/u/935729?u=6f02cc93bd3c12783c116c16649061fcd9045e67&v=4,https://github.com/eyadsibai,2015-01-30T08:38:20Z
matt-martin,https://avatars.githubusercontent.com/u/956900?u=fa64a50e748eefc7685d1ef13974ffa4e8a82a3c&v=4,https://github.com/matt-martin,2015-01-30T22:04:30Z
gurvindersingh,https://avatars.githubusercontent.com/u/186077?v=4,https://github.com/gurvindersingh,2015-02-01T19:33:07Z
danielecook,https://avatars.githubusercontent.com/u/1536935?v=4,https://github.com/danielecook,2015-02-02T05:55:08Z
qhaque,https://avatars.githubusercontent.com/u/4182234?v=4,https://github.com/qhaque,2015-02-03T12:44:12Z
aihardin,https://avatars.githubusercontent.com/u/716867?v=4,https://github.com/aihardin,2015-02-12T03:18:59Z
egbutter,https://avatars.githubusercontent.com/u/641533?u=76d71504f8b8c601514be9722e1fb6eae87704af&v=4,https://github.com/egbutter,2015-02-25T17:27:50Z
bzz,https://avatars.githubusercontent.com/u/5582506?v=4,https://github.com/bzz,2015-03-04T06:47:46Z
