login,avatarUrl,url,starredAt
chapmanb,https://avatars.githubusercontent.com/u/39391?v=4,https://github.com/chapmanb,2018-12-11T04:04:46Z
roryk,https://avatars.githubusercontent.com/u/414586?u=262d66e883ac00c9c7b31775c2d538bea911caf4&v=4,https://github.com/roryk,2020-02-14T16:01:37Z
kokyriakidis,https://avatars.githubusercontent.com/u/33731293?u=90deb173706c5a5918eb538339361104ddc7ed12&v=4,https://github.com/kokyriakidis,2020-02-17T13:56:10Z
shulp2211,https://avatars.githubusercontent.com/u/47655262?v=4,https://github.com/shulp2211,2021-07-03T01:09:10Z
davidjstudholme,https://avatars.githubusercontent.com/u/3057078?u=6a6e18de3e1bd4ccf2fd3444cfc6ecb32fc5d641&v=4,https://github.com/davidjstudholme,2022-07-01T14:30:25Z
Ge0207,https://avatars.githubusercontent.com/u/116074629?u=37bf488fbf5983f438bf975e93482c01a8fa008d&v=4,https://github.com/Ge0207,2022-10-19T10:23:00Z
mbyott,https://avatars.githubusercontent.com/u/73111078?v=4,https://github.com/mbyott,2022-11-21T15:19:59Z
mellymoodie,https://avatars.githubusercontent.com/u/110297678?v=4,https://github.com/mellymoodie,2023-10-30T06:42:51Z
ambersguo,https://avatars.githubusercontent.com/u/40901103?u=3cbcf58cfb900bf125f78ff28003862bc4d678e6&v=4,https://github.com/ambersguo,2023-11-11T18:10:49Z
Karma0alpha,https://avatars.githubusercontent.com/u/15379842?u=bb00972e4a785c047be38e6d9b9161ba2fb03f54&v=4,https://github.com/Karma0alpha,2024-03-06T05:45:11Z
cvn001,https://avatars.githubusercontent.com/u/4339335?u=218bf7ed79a958b72fda2e1048baf186435d75b1&v=4,https://github.com/cvn001,2024-03-18T10:04:08Z
