id,tag_name,name,created_at,published_at,author_login,author_name
RE_kwDOAgkJL84KjEiy,3.22.3,3.22 cif2pdb - convert mmCIF to PDB if a given tool takes only PDBs (smart way),2024-09-26T02:50:27Z,2024-09-26T02:57:23Z,mmagnus,Marcin Magnus
RE_kwDOAgkJL84JNQij,3.21,3.21 Add calculation of GDT_TS and GDT_HA,2024-05-06T20:17:48Z,2024-05-06T20:21:25Z,mmagnus,Marcin Magnus
RE_kwDOAgkJL84H0Af5,3.20,3.20 PyMOL4RNA.py: improve pdb selection viewer,2023-11-22T22:27:12Z,2023-11-22T22:37:25Z,mmagnus,Marcin Magnus
RE_kwDOAgkJL84Hh9Qj,3.18,3.18 PyMOL4RNA: better Sugar edge,2023-10-24T00:19:00Z,2023-10-24T00:20:42Z,mmagnus,Marcin Magnus
RE_kwDOAgkJL84HhRu6,3.17,3.17 Torsion angle analysis,2023-10-22T20:20:50Z,2023-10-22T20:55:36Z,mmagnus,Marcin Magnus
RE_kwDOAgkJL84HffCO,3.16,rna_pdb_tools.py add --save-single-res --ref-frame-only,2023-10-18T21:32:59Z,2023-10-18T21:36:32Z,mmagnus,Marcin Magnus
RE_kwDOAgkJL84HchQB,3.15,3.15 rna_pdb_tools.py --fetch-fasta 4gxy,2023-10-12T18:07:31Z,2023-10-13T01:24:39Z,mmagnus,Marcin Magnus
RE_kwDOAgkJL84HbB1w,3.14,3.14 build RNAStructure from lines/scratch,2023-10-11T00:36:40Z,2023-10-11T00:41:19Z,mmagnus,Marcin Magnus
RE_kwDOAgkJL84Gj-7t,3.13,3.13.x Refactor --get-rnapuzzle-ready into rna_standardize.py,2023-06-26T15:50:38Z,2023-06-27T16:46:31Z,mmagnus,Marcin Magnus
RE_kwDOAgkJL84EmQWz,3.12,3.12.x Rename rna_pdb_toolsx.py to rna_pdb_tools.py!,2022-09-14T13:31:21Z,2022-09-14T13:35:42Z,mmagnus,Marcin Magnus
RE_kwDOAgkJL84Ef17m,3.11,3.11.x Fix missing docs compilation,2022-08-26T10:38:37Z,2022-08-26T10:42:12Z,mmagnus,Marcin Magnus
RE_kwDOAgkJL84EbEY4,3.10,3.10.x Benasque 2022 edition ;-),2022-08-11T13:20:39Z,2022-08-11T13:36:10Z,mmagnus,Marcin Magnus
RE_kwDOAgkJL84EWArK,3.8.13,3.8.13,2022-07-26T16:14:34Z,2022-07-26T16:20:27Z,mmagnus,Marcin Magnus
RE_kwDOAgkJL84EUyL2,3.8.12,3.8.12 Fix pip,2022-07-21T20:35:37Z,2022-07-21T19:01:41Z,mmagnus,Marcin Magnus
RE_kwDOAgkJL84EUwtN,3.8.11,3.8.11 Remove triplexiblity (for now) + bonus,2022-07-21T17:36:43Z,2022-07-21T17:39:51Z,mmagnus,Marcin Magnus
RE_kwDOAgkJL84EOVSZ,3.8.10,3.8.10,2022-06-29T09:03:38Z,2022-06-29T13:43:04Z,mmagnus,Marcin Magnus
RE_kwDOAgkJL84DpNWu,3.8.6,,2022-03-07T10:55:43Z,2022-03-07T11:12:21Z,mmagnus,Marcin Magnus
RE_kwDOAgkJL84DlNLS,3.8.5,3.8.5,2022-02-21T21:55:01Z,2022-02-21T22:09:43Z,mmagnus,Marcin Magnus
RE_kwDOAgkJL84DhN_5,3.8.4,3.8.4,2022-02-08T18:08:19Z,2022-02-08T18:09:05Z,mmagnus,Marcin Magnus
RE_kwDOAgkJL84DhNKW,3.8.3,3.8.3,2022-02-08T12:06:49Z,2022-02-08T17:29:56Z,mmagnus,Marcin Magnus
RE_kwDOAgkJL84DgkQL,3.8.2,3.8.2,2022-02-06T18:23:22Z,2022-02-07T09:07:11Z,mmagnus,Marcin Magnus
RE_kwDOAgkJL84DcKDv,3.8.1,3.8.1,2022-01-21T18:28:50Z,2022-01-21T18:30:05Z,mmagnus,Marcin Magnus
RE_kwDOAgkJL84Dbp3n,3.8,3.8 rna-tools.online,2022-01-20T14:26:54Z,2022-01-20T14:34:59Z,mmagnus,Marcin Magnus
RE_kwDOAgkJL84DOHT6,3.7.22,3.7.22,2021-11-24T21:36:47Z,2021-11-24T21:38:47Z,mmagnus,Marcin Magnus
RE_kwDOAgkJL84DNJQ6,3.7.21,,2021-11-20T18:58:04Z,2021-11-20T19:06:21Z,mmagnus,Marcin Magnus
RE_kwDOAgkJL84DLe7s,3.7.20,3.7.20,2021-11-14T21:59:56Z,2021-11-14T22:05:32Z,mmagnus,Marcin Magnus
RE_kwDOAgkJL84DKxOg,3.7.19,3.7.19,2021-11-10T20:57:00Z,2021-11-11T10:12:10Z,mmagnus,Marcin Magnus
RE_kwDOAgkJL84DKA-h,3.7.18,,2021-11-08T21:43:00Z,2021-11-08T21:44:19Z,mmagnus,Marcin Magnus
RE_kwDOAgkJL84DJ_Ww,3.7.17,3.7.17,2021-11-08T19:42:59Z,2021-11-08T20:02:21Z,mmagnus,Marcin Magnus
RE_kwDOAgkJL84DJp97,3.7.16,3.7.16,2021-11-07T07:53:58Z,2021-11-07T07:55:04Z,mmagnus,Marcin Magnus
RE_kwDOAgkJL84DGMvB,3.7.15,3.7.15,2021-10-24T15:27:48Z,2021-10-25T08:22:31Z,mmagnus,Marcin Magnus
MDc6UmVsZWFzZTQ5MDU4OTk1,3.7.7,3.7.7 Fix: Missing rna_clashscore.py #115,2021-09-06T09:16:07Z,2021-09-06T09:18:30Z,mmagnus,Marcin Magnus
MDc6UmVsZWFzZTQ2ODYwMDkx,3.7.4,3.7.4,2021-07-27T19:36:55Z,2021-07-27T20:02:53Z,mmagnus,Marcin Magnus
