id,tag_name,name,created_at,published_at,author_login,author_name
RE_kwDOAs4VJc4J_qih,v1.3.3,RNAblueprint 1.3.3,2024-07-29T15:47:42Z,2024-07-29T15:55:17Z,RaumZeit,Ronny Lorenz
MDc6UmVsZWFzZTM5NDYzOTQy,1.3.1,RNAblueprint 1.3.1,2020-11-24T22:55:12Z,2021-03-08T19:55:09Z,j-4,Stefan Hammer
MDc6UmVsZWFzZTE4MTgzODY1,1.3.0,RNAblueprint 1.3.0,2019-06-24T14:23:27Z,2019-06-24T14:41:40Z,svenderheld,Sven Findeiß
MDc6UmVsZWFzZTE1MzEyMzUx,1.2.3,RNAblueprint 1.2.3,2019-02-01T10:01:50Z,2019-02-01T10:19:11Z,j-4,Stefan Hammer
MDc6UmVsZWFzZTE1MDUxNTYz,1.2.2,RNAblueprint 1.2.2,2019-01-18T10:56:52Z,2019-01-18T10:58:42Z,j-4,Stefan Hammer
MDc6UmVsZWFzZTE1MDM3NjQ0,1.2.1,RNAblueprint 1.2.1,2019-01-17T17:24:46Z,2019-01-17T17:40:22Z,j-4,Stefan Hammer
MDc6UmVsZWFzZTQ5NzkxMTk=,1.2,RNAblueprint 1.2,2016-12-21T12:07:42Z,2016-12-21T12:26:37Z,j-4,Stefan Hammer
MDc6UmVsZWFzZTQwODkxOTE=,1.1,RNAblueprint 1.1,2016-09-09T10:39:35Z,2016-09-09T11:20:24Z,j-4,Stefan Hammer
MDc6UmVsZWFzZTM5MzE3NTU=,1.0,RNAblueprint 1.0,2016-08-20T08:53:29Z,2016-08-20T08:58:43Z,j-4,Stefan Hammer
MDc6UmVsZWFzZTIyMDI5NjM=,0.1,Initial testing release,2015-11-29T18:44:52Z,2015-11-29T19:07:21Z,j-4,Stefan Hammer
