id,tag_name,name,created_at,published_at,author_login,author_name
MDc6UmVsZWFzZTIxNzYzNTI0,v0.1.4,minor fixes - blast dbv5 compatible,2019-11-26T11:43:19Z,2019-11-26T11:47:10Z,SchwarzMarek,
MDc6UmVsZWFzZTE5ODU1ODQ1,v0.1.3,Html output update and patch for very long hits,2019-09-09T15:46:53Z,2019-09-09T15:52:36Z,SchwarzMarek,
MDc6UmVsZWFzZTE5NzQzMDk5,v0.1.2,Patch for pdb entry in BLAST xml output,2019-09-04T09:27:25Z,2019-09-04T10:20:55Z,SchwarzMarek,
MDc6UmVsZWFzZTE5NjQ5MDU5,v0.1.1,Patch for new NCBI SeqViewer,2019-08-29T12:57:21Z,2019-08-30T10:34:14Z,SchwarzMarek,
MDc6UmVsZWFzZTE5MDgzMzAw,v0.1.0,New stable release,2019-08-05T14:16:20Z,2019-08-05T15:28:24Z,SchwarzMarek,
MDc6UmVsZWFzZTE4ODI3MjU0,v0.0.9,bugfix release,2019-07-24T09:06:49Z,2019-07-24T09:23:54Z,SchwarzMarek,
MDc6UmVsZWFzZTE4NzM3ODYz,v0.0.8,stable,2019-07-19T15:30:05Z,2019-07-19T16:29:48Z,SchwarzMarek,
MDc6UmVsZWFzZTE4MzU5OTMz,v0.0.7,beta,2019-06-27T13:20:17Z,2019-07-02T13:55:59Z,SchwarzMarek,
MDc6UmVsZWFzZTEzOTc3MjQ1,v0.0.6,update docs,2018-11-06T16:38:57Z,2018-11-13T15:05:21Z,SchwarzMarek,
MDc6UmVsZWFzZTEzNDI4NDk1,v0.0.5,Updated output,2018-10-15T14:22:07Z,2018-10-15T14:29:36Z,SchwarzMarek,
MDc6UmVsZWFzZTEzMzkzMzQw,v0.0.4,more robust blast db handling,2018-10-12T11:58:37Z,2018-10-12T12:00:11Z,SchwarzMarek,
MDc6UmVsZWFzZTEzMjY3MjE1,v0.0.2,working release,2018-10-05T13:05:12Z,2018-10-05T13:06:37Z,SchwarzMarek,
MDc6UmVsZWFzZTEzMjQwNTYy,v0.0.1-beta,initial release,2018-10-04T09:16:00Z,2018-10-04T09:28:46Z,SchwarzMarek,
