repo_owner,repo_name,contributor_login,contributions,login,id,node_id,avatar_url,gravatar_id,url,html_url,followers_url,following_url,gists_url,starred_url,subscriptions_url,organizations_url,repos_url,events_url,received_events_url,type,user_view_type,site_admin,contributions
macs3-project,MACS,taoliu,1341,taoliu,593654,MDQ6VXNlcjU5MzY1NA==,https://avatars.githubusercontent.com/u/593654?v=4,,https://api.github.com/users/taoliu,https://github.com/taoliu,https://api.github.com/users/taoliu/followers,https://api.github.com/users/taoliu/following{/other_user},https://api.github.com/users/taoliu/gists{/gist_id},https://api.github.com/users/taoliu/starred{/owner}{/repo},https://api.github.com/users/taoliu/subscriptions,https://api.github.com/users/taoliu/orgs,https://api.github.com/users/taoliu/repos,https://api.github.com/users/taoliu/events{/privacy},https://api.github.com/users/taoliu/received_events,User,public,False,1341
macs3-project,MACS,benjschiller,154,benjschiller,660712,MDQ6VXNlcjY2MDcxMg==,https://avatars.githubusercontent.com/u/660712?v=4,,https://api.github.com/users/benjschiller,https://github.com/benjschiller,https://api.github.com/users/benjschiller/followers,https://api.github.com/users/benjschiller/following{/other_user},https://api.github.com/users/benjschiller/gists{/gist_id},https://api.github.com/users/benjschiller/starred{/owner}{/repo},https://api.github.com/users/benjschiller/subscriptions,https://api.github.com/users/benjschiller/orgs,https://api.github.com/users/benjschiller/repos,https://api.github.com/users/benjschiller/events{/privacy},https://api.github.com/users/benjschiller/received_events,User,public,False,154
macs3-project,MACS,philippadoherty,131,philippadoherty,94635687,U_kgDOBaQGpw,https://avatars.githubusercontent.com/u/94635687?v=4,,https://api.github.com/users/philippadoherty,https://github.com/philippadoherty,https://api.github.com/users/philippadoherty/followers,https://api.github.com/users/philippadoherty/following{/other_user},https://api.github.com/users/philippadoherty/gists{/gist_id},https://api.github.com/users/philippadoherty/starred{/owner}{/repo},https://api.github.com/users/philippadoherty/subscriptions,https://api.github.com/users/philippadoherty/orgs,https://api.github.com/users/philippadoherty/repos,https://api.github.com/users/philippadoherty/events{/privacy},https://api.github.com/users/philippadoherty/received_events,User,public,False,131
macs3-project,MACS,mr-c,13,mr-c,1330696,MDQ6VXNlcjEzMzA2OTY=,https://avatars.githubusercontent.com/u/1330696?v=4,,https://api.github.com/users/mr-c,https://github.com/mr-c,https://api.github.com/users/mr-c/followers,https://api.github.com/users/mr-c/following{/other_user},https://api.github.com/users/mr-c/gists{/gist_id},https://api.github.com/users/mr-c/starred{/owner}{/repo},https://api.github.com/users/mr-c/subscriptions,https://api.github.com/users/mr-c/orgs,https://api.github.com/users/mr-c/repos,https://api.github.com/users/mr-c/events{/privacy},https://api.github.com/users/mr-c/received_events,User,public,False,13
macs3-project,MACS,jsh58,6,jsh58,4921955,MDQ6VXNlcjQ5MjE5NTU=,https://avatars.githubusercontent.com/u/4921955?v=4,,https://api.github.com/users/jsh58,https://github.com/jsh58,https://api.github.com/users/jsh58/followers,https://api.github.com/users/jsh58/following{/other_user},https://api.github.com/users/jsh58/gists{/gist_id},https://api.github.com/users/jsh58/starred{/owner}{/repo},https://api.github.com/users/jsh58/subscriptions,https://api.github.com/users/jsh58/orgs,https://api.github.com/users/jsh58/repos,https://api.github.com/users/jsh58/events{/privacy},https://api.github.com/users/jsh58/received_events,User,public,False,6
macs3-project,MACS,Maarten-vd-Sande,6,Maarten-vd-Sande,15323399,MDQ6VXNlcjE1MzIzMzk5,https://avatars.githubusercontent.com/u/15323399?v=4,,https://api.github.com/users/Maarten-vd-Sande,https://github.com/Maarten-vd-Sande,https://api.github.com/users/Maarten-vd-Sande/followers,https://api.github.com/users/Maarten-vd-Sande/following{/other_user},https://api.github.com/users/Maarten-vd-Sande/gists{/gist_id},https://api.github.com/users/Maarten-vd-Sande/starred{/owner}{/repo},https://api.github.com/users/Maarten-vd-Sande/subscriptions,https://api.github.com/users/Maarten-vd-Sande/orgs,https://api.github.com/users/Maarten-vd-Sande/repos,https://api.github.com/users/Maarten-vd-Sande/events{/privacy},https://api.github.com/users/Maarten-vd-Sande/received_events,User,public,False,6
macs3-project,MACS,bgruening,5,bgruening,469983,MDQ6VXNlcjQ2OTk4Mw==,https://avatars.githubusercontent.com/u/469983?v=4,,https://api.github.com/users/bgruening,https://github.com/bgruening,https://api.github.com/users/bgruening/followers,https://api.github.com/users/bgruening/following{/other_user},https://api.github.com/users/bgruening/gists{/gist_id},https://api.github.com/users/bgruening/starred{/owner}{/repo},https://api.github.com/users/bgruening/subscriptions,https://api.github.com/users/bgruening/orgs,https://api.github.com/users/bgruening/repos,https://api.github.com/users/bgruening/events{/privacy},https://api.github.com/users/bgruening/received_events,User,public,False,5
macs3-project,MACS,ggraham,2,ggraham,10542092,MDQ6VXNlcjEwNTQyMDky,https://avatars.githubusercontent.com/u/10542092?v=4,,https://api.github.com/users/ggraham,https://github.com/ggraham,https://api.github.com/users/ggraham/followers,https://api.github.com/users/ggraham/following{/other_user},https://api.github.com/users/ggraham/gists{/gist_id},https://api.github.com/users/ggraham/starred{/owner}{/repo},https://api.github.com/users/ggraham/subscriptions,https://api.github.com/users/ggraham/orgs,https://api.github.com/users/ggraham/repos,https://api.github.com/users/ggraham/events{/privacy},https://api.github.com/users/ggraham/received_events,User,public,False,2
macs3-project,MACS,alexbarrera,1,alexbarrera,3974092,MDQ6VXNlcjM5NzQwOTI=,https://avatars.githubusercontent.com/u/3974092?v=4,,https://api.github.com/users/alexbarrera,https://github.com/alexbarrera,https://api.github.com/users/alexbarrera/followers,https://api.github.com/users/alexbarrera/following{/other_user},https://api.github.com/users/alexbarrera/gists{/gist_id},https://api.github.com/users/alexbarrera/starred{/owner}{/repo},https://api.github.com/users/alexbarrera/subscriptions,https://api.github.com/users/alexbarrera/orgs,https://api.github.com/users/alexbarrera/repos,https://api.github.com/users/alexbarrera/events{/privacy},https://api.github.com/users/alexbarrera/received_events,User,public,False,1
macs3-project,MACS,ghuls,1,ghuls,1299177,MDQ6VXNlcjEyOTkxNzc=,https://avatars.githubusercontent.com/u/1299177?v=4,,https://api.github.com/users/ghuls,https://github.com/ghuls,https://api.github.com/users/ghuls/followers,https://api.github.com/users/ghuls/following{/other_user},https://api.github.com/users/ghuls/gists{/gist_id},https://api.github.com/users/ghuls/starred{/owner}{/repo},https://api.github.com/users/ghuls/subscriptions,https://api.github.com/users/ghuls/orgs,https://api.github.com/users/ghuls/repos,https://api.github.com/users/ghuls/events{/privacy},https://api.github.com/users/ghuls/received_events,User,public,False,1
