pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0MjkxOTIxMzY2,Phele,MERGED,2019-06-26T10:24:21Z,2019-06-26T10:24:46Z,2019-06-26T10:24:46Z,2019-06-26T10:24:46Z,phelelani,https://github.com/h3abionet/h3avarcall/pull/2
MDExOlB1bGxSZXF1ZXN0MjkxOTY4NDQ1,All seems OK!,MERGED,2019-06-26T12:36:52Z,2019-06-26T12:37:08Z,2019-06-26T12:37:08Z,2019-06-26T12:37:08Z,phelelani,https://github.com/h3abionet/h3avarcall/pull/3
MDExOlB1bGxSZXF1ZXN0MzA0MDAwODUz,generate GVCF step added,MERGED,2019-08-03T13:37:14Z,2019-08-03T13:37:29Z,2019-08-03T13:37:29Z,2019-08-03T13:37:29Z,phelelani,https://github.com/h3abionet/h3avarcall/pull/4
MDExOlB1bGxSZXF1ZXN0MzA0Njg2MjQ2,2019/08/06,MERGED,2019-08-06T12:11:48Z,2019-08-06T12:11:56Z,2019-08-06T12:11:56Z,2019-08-06T12:11:56Z,phelelani,https://github.com/h3abionet/h3avarcall/pull/5
MDExOlB1bGxSZXF1ZXN0MzA1MDg2NjU2,GenotypeGVCF process working! HaplotypeCaller caller switch finished,MERGED,2019-08-07T10:35:56Z,2019-08-07T10:36:05Z,2019-08-07T10:36:05Z,2019-08-07T10:36:04Z,phelelani,https://github.com/h3abionet/h3avarcall/pull/6
MDExOlB1bGxSZXF1ZXN0MzA1MTk2NDI4,Mutliple sample can be handled!,MERGED,2019-08-07T15:09:07Z,2019-08-07T15:09:15Z,2019-08-07T15:09:15Z,2019-08-07T15:09:15Z,phelelani,https://github.com/h3abionet/h3avarcall/pull/7
MDExOlB1bGxSZXF1ZXN0MzA2MjMyNzQ1,All processes working. Need to modularise!,MERGED,2019-08-10T19:07:36Z,2019-08-10T19:07:45Z,2019-08-10T19:07:45Z,2019-08-10T19:07:45Z,phelelani,https://github.com/h3abionet/h3avarcall/pull/8
MDExOlB1bGxSZXF1ZXN0MzA2Mjk1MjY0,Added tabix onto GATK recipe file!,MERGED,2019-08-11T17:23:25Z,2019-08-11T17:23:32Z,2019-08-11T17:23:31Z,2019-08-11T17:23:31Z,phelelani,https://github.com/h3abionet/h3avarcall/pull/9
MDExOlB1bGxSZXF1ZXN0MzA2MzA0ODQ5,Tabix installed on image!,MERGED,2019-08-11T20:04:54Z,2019-08-11T20:05:01Z,2019-08-11T20:05:01Z,2019-08-11T20:05:00Z,phelelani,https://github.com/h3abionet/h3avarcall/pull/10
MDExOlB1bGxSZXF1ZXN0MzA2MzQ5MjA1,Main configuration file for the workflow! NB: Required!,MERGED,2019-08-12T04:35:36Z,2019-08-12T04:35:42Z,2019-08-12T04:35:42Z,2019-08-12T04:35:42Z,phelelani,https://github.com/h3abionet/h3avarcall/pull/11
MDExOlB1bGxSZXF1ZXN0MzA2MzY3NjQ3,Fixed some bugs - recal.idx was not getting picked up!,MERGED,2019-08-12T06:34:48Z,2019-08-12T06:34:57Z,2019-08-12T06:34:57Z,2019-08-12T06:34:57Z,phelelani,https://github.com/h3abionet/h3avarcall/pull/12
MDExOlB1bGxSZXF1ZXN0MzA2NjU4NjIy,Phele,CLOSED,2019-08-12T21:00:00Z,2019-08-12T21:07:27Z,2019-08-12T21:07:27Z,,phelelani,https://github.com/h3abionet/h3avarcall/pull/13
MDExOlB1bGxSZXF1ZXN0MzA2NzYwOTk3,Minor edits,MERGED,2019-08-13T06:19:06Z,2019-08-13T06:19:13Z,2019-08-13T06:19:13Z,2019-08-13T06:19:13Z,phelelani,https://github.com/h3abionet/h3avarcall/pull/14
