pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0NTMxMzQwMDY2,"Add sample QC, CI, tests",MERGED,2020-12-02T22:56:18Z,2021-01-11T07:45:42Z,2021-01-11T07:45:34Z,2021-01-11T07:45:34Z,vladsavelyev,https://github.com/populationgenomics/joint-calling/pull/3
MDExOlB1bGxSZXF1ZXN0NTY2NTAxMDg4,Add linting & refactor,MERGED,2021-02-03T03:24:43Z,2021-02-03T05:31:29Z,2021-02-03T05:31:28Z,2021-02-03T05:31:28Z,vladsavelyev,https://github.com/populationgenomics/joint-calling/pull/4
MDExOlB1bGxSZXF1ZXN0NTY3MzA4Njc0,Combiner: support extending,MERGED,2021-02-04T03:38:04Z,2021-03-03T03:45:50Z,2021-03-03T03:45:50Z,2021-03-03T03:45:50Z,vladsavelyev,https://github.com/populationgenomics/joint-calling/pull/5
MDExOlB1bGxSZXF1ZXN0NTgwNTM5OTY1,install conda dependencies first,MERGED,2021-02-26T02:26:52Z,2021-02-28T23:01:29Z,2021-02-28T23:01:29Z,2021-02-28T23:01:28Z,pdiakumis,https://github.com/populationgenomics/joint-calling/pull/7
MDExOlB1bGxSZXF1ZXN0NTgyNDc4OTYy,Add framework for VQSR,MERGED,2021-03-01T22:29:28Z,2021-03-22T09:04:18Z,2021-03-22T09:04:17Z,2021-03-22T09:04:17Z,illusional,https://github.com/populationgenomics/joint-calling/pull/8
MDExOlB1bGxSZXF1ZXN0NTgzNDE0NjA3,My new docs,CLOSED,2021-03-02T23:29:02Z,2021-03-02T23:49:27Z,2021-03-02T23:49:23Z,,illusional,https://github.com/populationgenomics/joint-calling/pull/10
MDExOlB1bGxSZXF1ZXN0NTgzNzI0OTA3,Update git clone,MERGED,2021-03-03T07:19:09Z,2021-03-03T07:30:54Z,2021-03-03T07:30:54Z,2021-03-03T07:30:53Z,vivbak,https://github.com/populationgenomics/joint-calling/pull/12
MDExOlB1bGxSZXF1ZXN0NTg0Njc1NDQ5,Update usage with dataproc in README. Fix typos. Reuse in combiner.,MERGED,2021-03-04T10:11:04Z,2021-03-10T07:44:05Z,2021-03-10T07:44:05Z,2021-03-10T07:44:05Z,vladsavelyev,https://github.com/populationgenomics/joint-calling/pull/15
MDExOlB1bGxSZXF1ZXN0NTg2MjM4Nzc0,Fixing minor typos,MERGED,2021-03-07T11:55:38Z,2021-03-08T12:33:20Z,2021-03-08T12:33:20Z,2021-03-08T12:33:20Z,pdiakumis,https://github.com/populationgenomics/joint-calling/pull/16
MDExOlB1bGxSZXF1ZXN0NTg2NTIwMDUw,Authenticate and connect upload processor to airtable,CLOSED,2021-03-08T07:15:10Z,2021-03-17T02:15:48Z,2021-03-17T02:15:41Z,,vivbak,https://github.com/populationgenomics/joint-calling/pull/17
MDExOlB1bGxSZXF1ZXN0NTg5MzczMTY2,Rename to joint-calling,MERGED,2021-03-10T10:03:11Z,2021-03-10T10:06:05Z,2021-03-10T10:06:05Z,2021-03-10T10:06:05Z,vladsavelyev,https://github.com/populationgenomics/joint-calling/pull/18
MDExOlB1bGxSZXF1ZXN0NTg5Mzg5MTYx,Add filter-callrate,MERGED,2021-03-10T10:15:50Z,2021-03-12T04:10:26Z,2021-03-12T04:10:26Z,2021-03-12T04:10:26Z,vladsavelyev,https://github.com/populationgenomics/joint-calling/pull/19
MDExOlB1bGxSZXF1ZXN0NTk0MzUzODE4,Move Files,MERGED,2021-03-17T02:27:01Z,2021-04-28T00:52:04Z,2021-04-28T00:52:03Z,2021-04-28T00:52:03Z,vivbak,https://github.com/populationgenomics/joint-calling/pull/20
