pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0Njg1MzkxMDM0,cram support,MERGED,2021-07-07T17:46:45Z,2021-07-12T07:57:49Z,2021-07-12T07:57:49Z,2021-07-12T07:57:49Z,brentp,https://github.com/kcleal/dysgu/pull/8
MDExOlB1bGxSZXF1ZXN0Njg1Nzk0MTc3,End,MERGED,2021-07-08T08:19:41Z,2021-07-12T07:57:48Z,2021-07-12T07:57:48Z,2021-07-12T07:57:48Z,brentp,https://github.com/kcleal/dysgu/pull/9
PR_kwDODQYcac40Q8io,"Installation ""fixes""",MERGED,2022-03-10T21:23:35Z,2022-03-11T13:01:47Z,2022-03-11T13:01:47Z,2022-03-11T13:01:47Z,kearseya,https://github.com/kcleal/dysgu/pull/29
PR_kwDODQYcac40TIu1,linux-debs install ,MERGED,2022-03-11T13:21:49Z,2022-03-11T19:59:42Z,2022-03-11T19:59:42Z,2022-03-11T19:59:42Z,kearseya,https://github.com/kcleal/dysgu/pull/30
PR_kwDODQYcac5KW2lL,somatic filter sv script,CLOSED,2023-02-20T15:41:21Z,2023-05-27T09:51:31Z,2023-05-27T09:51:31Z,,kearseya,https://github.com/kcleal/dysgu/pull/53
PR_kwDODQYcac5YKCEM,v1.6.0,MERGED,2023-08-17T13:12:25Z,2023-08-17T13:13:24Z,2023-08-17T13:13:24Z,2023-08-17T13:13:24Z,kcleal,https://github.com/kcleal/dysgu/pull/67
PR_kwDODQYcac5a_Cdl,v1.6.1,MERGED,2023-09-22T12:05:25Z,2023-09-22T13:05:53Z,2023-09-22T13:05:52Z,2023-09-22T13:05:52Z,kcleal,https://github.com/kcleal/dysgu/pull/71
PR_kwDODQYcac5cX3Nq,Update filter_normals.py,MERGED,2023-10-10T11:38:56Z,2023-10-16T19:52:41Z,2023-10-16T19:52:41Z,2023-10-16T19:52:41Z,kearseya,https://github.com/kcleal/dysgu/pull/74
PR_kwDODQYcac5c__u9,"Fixed multiple ""/"" in filename when using stdin in main.py",MERGED,2023-10-17T10:32:30Z,2023-10-17T13:43:27Z,2023-10-17T13:43:27Z,2023-10-17T13:43:27Z,kearseya,https://github.com/kcleal/dysgu/pull/75
PR_kwDODQYcac5q2xL4,v1.6.3,MERGED,2024-03-26T22:16:39Z,2024-03-26T22:53:11Z,2024-03-26T22:53:11Z,2024-03-26T22:53:11Z,kcleal,https://github.com/kcleal/dysgu/pull/87
PR_kwDODQYcac5slT5Y,Check if input bam file is sorted,MERGED,2024-04-14T03:48:01Z,2024-04-16T06:09:54Z,2024-04-16T06:09:54Z,2024-04-16T06:09:54Z,JMencius,https://github.com/kcleal/dysgu/pull/89
PR_kwDODQYcac5zn3Vb,merge master,MERGED,2024-06-26T11:49:37Z,2024-06-26T11:52:14Z,2024-06-26T11:52:14Z,2024-06-26T11:52:14Z,kcleal,https://github.com/kcleal/dysgu/pull/94
PR_kwDODQYcac5z4QKW,Dysgy v1.6.4,MERGED,2024-06-28T11:13:57Z,2024-07-02T18:44:04Z,2024-07-02T18:44:04Z,2024-07-02T18:44:04Z,kcleal,https://github.com/kcleal/dysgu/pull/95
PR_kwDODQYcac50cAX7,Dysgu dev,MERGED,2024-07-04T12:00:05Z,2024-07-04T12:00:41Z,2024-07-04T12:00:41Z,2024-07-04T12:00:41Z,kcleal,https://github.com/kcleal/dysgu/pull/96
PR_kwDODQYcac50gqWy,Merge with master,MERGED,2024-07-05T08:06:55Z,2024-07-05T08:07:05Z,2024-07-05T08:07:05Z,2024-07-05T08:07:04Z,kcleal,https://github.com/kcleal/dysgu/pull/97
PR_kwDODQYcac50grZy,Merge pull request #97 from kcleal/master,MERGED,2024-07-05T08:09:07Z,2024-07-05T08:09:14Z,2024-07-05T08:09:14Z,2024-07-05T08:09:14Z,kcleal,https://github.com/kcleal/dysgu/pull/98
PR_kwDODQYcac51SpXR,correct usage of update_filter_value in filter_normals,MERGED,2024-07-13T13:08:53Z,2024-07-14T12:23:17Z,2024-07-14T12:23:17Z,2024-07-14T12:23:17Z,kdm9,https://github.com/kcleal/dysgu/pull/99
PR_kwDODQYcac51USog,v1.6.6,MERGED,2024-07-14T12:28:19Z,2024-07-14T13:45:18Z,2024-07-14T13:45:18Z,2024-07-14T13:45:18Z,kcleal,https://github.com/kcleal/dysgu/pull/101
PR_kwDODQYcac51XW7W,WIP: Add pyproject with setup.py imports for better pip ergonomics,CLOSED,2024-07-15T09:56:43Z,2024-07-18T07:20:33Z,2024-07-18T07:20:33Z,,kdm9,https://github.com/kcleal/dysgu/pull/102
PR_kwDODQYcac51ex7y,updated build process to pyproject.toml,MERGED,2024-07-16T08:16:23Z,2024-07-16T08:17:33Z,2024-07-16T08:17:32Z,2024-07-16T08:17:32Z,kcleal,https://github.com/kcleal/dysgu/pull/103
PR_kwDODQYcac57WDYs,dysgu_dev <- master,MERGED,2024-09-12T19:08:27Z,2024-09-12T19:10:15Z,2024-09-12T19:10:15Z,2024-09-12T19:10:15Z,kcleal,https://github.com/kcleal/dysgu/pull/108
PR_kwDODQYcac5-R_Pd,Fix python API default args and __call__ signature,MERGED,2024-10-10T23:31:56Z,2024-10-11T09:50:02Z,2024-10-11T09:49:33Z,2024-10-11T09:49:33Z,aroon-color,https://github.com/kcleal/dysgu/pull/110
PR_kwDODQYcac5_xmpI,Dysgu dev,MERGED,2024-10-24T13:23:27Z,2024-10-24T16:41:42Z,2024-10-24T16:41:42Z,2024-10-24T16:41:42Z,kcleal,https://github.com/kcleal/dysgu/pull/111
PR_kwDODQYcac5_02eR,Dysgu dev,MERGED,2024-10-24T21:24:30Z,2024-10-24T21:28:01Z,2024-10-24T21:28:01Z,2024-10-24T21:28:01Z,kcleal,https://github.com/kcleal/dysgu/pull/112
