pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
PR_kwDOFTYBNM4seJtV,Parametrise memory and cpus,MERGED,2021-09-29T20:07:20Z,2021-09-29T20:39:17Z,2021-09-29T20:39:14Z,2021-09-29T20:39:14Z,priesgo,https://github.com/TRON-Bioinformatics/tronflow-mutect2/pull/1
PR_kwDOFTYBNM4u1tye,Migrate to DSL 2,MERGED,2021-11-22T09:30:53Z,2021-11-22T09:43:08Z,2021-11-22T09:43:04Z,2021-11-22T09:43:04Z,priesgo,https://github.com/TRON-Bioinformatics/tronflow-mutect2/pull/2
PR_kwDOFTYBNM4vAMSM,Mutect2 rgsm fix,MERGED,2021-11-25T07:41:46Z,2021-11-26T10:13:16Z,2021-11-26T10:13:12Z,2021-11-26T10:13:12Z,RitzelC,https://github.com/TRON-Bioinformatics/tronflow-mutect2/pull/3
PR_kwDOFTYBNM4xnqls,Mutect2 added Funcotator annotation,MERGED,2022-01-26T14:32:48Z,2022-02-23T20:34:43Z,2022-02-23T20:34:43Z,2022-02-23T20:34:43Z,RitzelC,https://github.com/TRON-Bioinformatics/tronflow-mutect2/pull/4
PR_kwDOFTYBNM44F8VN,Upgrade mutect2 to 4.2.6.1,MERGED,2022-05-19T05:27:23Z,2022-05-19T05:54:21Z,2022-05-19T05:54:17Z,2022-05-19T05:54:17Z,priesgo,https://github.com/TRON-Bioinformatics/tronflow-mutect2/pull/7
PR_kwDOFTYBNM44pCEU,Optional gnomad,MERGED,2022-05-29T14:47:07Z,2022-05-30T03:53:06Z,2022-05-30T03:53:02Z,2022-05-30T03:53:02Z,priesgo,https://github.com/TRON-Bioinformatics/tronflow-mutect2/pull/8
PR_kwDOFTYBNM44p2Lj,includes --args_filter in the tests,MERGED,2022-05-30T04:22:51Z,2022-05-30T04:23:02Z,2022-05-30T04:22:57Z,2022-05-30T04:22:57Z,priesgo,https://github.com/TRON-Bioinformatics/tronflow-mutect2/pull/9
PR_kwDOFTYBNM44qb-6,add support to providing an individual sample through CLI params,MERGED,2022-05-30T08:01:26Z,2022-05-30T08:29:53Z,2022-05-30T08:29:53Z,2022-05-30T08:29:53Z,priesgo,https://github.com/TRON-Bioinformatics/tronflow-mutect2/pull/10
PR_kwDOFTYBNM5FcjKw,add missing documentation on PON,MERGED,2022-12-14T12:47:34Z,2024-06-14T09:36:44Z,2024-06-14T09:36:40Z,2024-06-14T09:36:40Z,priesgo,https://github.com/TRON-Bioinformatics/tronflow-mutect2/pull/11
PR_kwDOFTYBNM5qyTYK,PON script update,OPEN,2024-03-26T12:46:00Z,2024-06-14T09:41:03Z,,,JulianMohr,https://github.com/TRON-Bioinformatics/tronflow-mutect2/pull/12
PR_kwDOFTYBNM5ycQjv,Separate CI nexflow profile from test profile,MERGED,2024-06-14T06:16:15Z,2024-06-14T09:30:49Z,2024-06-14T09:30:44Z,2024-06-14T09:30:44Z,LKress,https://github.com/TRON-Bioinformatics/tronflow-mutect2/pull/13
PR_kwDOFTYBNM5ycuZ4,Support different gnomad files for mutect2 and pileup,OPEN,2024-06-14T07:41:06Z,2024-06-14T09:36:11Z,,,LKress,https://github.com/TRON-Bioinformatics/tronflow-mutect2/pull/14
