pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0MTEwNTg1NTkw,CalliNGS-NF,MERGED,2017-03-14T10:07:36Z,2017-03-14T10:10:25Z,2017-03-14T10:10:12Z,2017-03-14T10:10:12Z,evanfloden,https://github.com/CRG-CNAG/CalliNGS-NF/pull/1
MDExOlB1bGxSZXF1ZXN0MjYzOTM4NDc0,GATK license,CLOSED,2019-03-24T21:35:57Z,2020-08-10T16:07:08Z,2020-08-10T16:07:08Z,,lynnlangit,https://github.com/CRG-CNAG/CalliNGS-NF/pull/6
MDExOlB1bGxSZXF1ZXN0MjcwNDYyODk2,adapting to GATK4,CLOSED,2019-04-15T10:44:22Z,2019-04-15T16:04:25Z,2019-04-15T16:04:25Z,,lucacozzuto,https://github.com/CRG-CNAG/CalliNGS-NF/pull/7
MDExOlB1bGxSZXF1ZXN0MzY2NjYzMjY0,simplify star 2 pass alignment,CLOSED,2020-01-24T03:22:10Z,2020-08-10T16:40:46Z,2020-08-10T16:40:45Z,,alexyfyf,https://github.com/CRG-CNAG/CalliNGS-NF/pull/12
MDExOlB1bGxSZXF1ZXN0MzkxMTgwMDg0,Use GATK4 integrated Picard,CLOSED,2020-03-19T18:56:30Z,2020-08-10T15:31:13Z,2020-08-10T15:30:40Z,,jdwheaton,https://github.com/CRG-CNAG/CalliNGS-NF/pull/15
MDExOlB1bGxSZXF1ZXN0NzE2NDEyNDA4,Fix a typo,MERGED,2021-08-20T03:34:49Z,2021-08-20T06:36:53Z,2021-08-20T06:04:56Z,2021-08-20T06:04:56Z,kojix2,https://github.com/CRG-CNAG/CalliNGS-NF/pull/24
MDExOlB1bGxSZXF1ZXN0NzE3MTQ1MTky,Testing with GithubActions,MERGED,2021-08-21T12:26:09Z,2021-08-21T15:32:54Z,2021-08-21T15:20:12Z,2021-08-21T15:20:12Z,kojix2,https://github.com/CRG-CNAG/CalliNGS-NF/pull/25
MDExOlB1bGxSZXF1ZXN0NzE3MjIwNzE5,Use option instead of genome regeneration in STAR for 2-pass mapping,MERGED,2021-08-21T23:11:38Z,2021-08-24T22:47:08Z,2021-08-24T15:01:49Z,2021-08-24T15:01:48Z,kojix2,https://github.com/CRG-CNAG/CalliNGS-NF/pull/27
MDExOlB1bGxSZXF1ZXN0NzE5MzExNDU2,Fix build badge in README.md,MERGED,2021-08-25T06:55:13Z,2021-08-25T08:04:59Z,2021-08-25T07:21:16Z,2021-08-25T07:21:16Z,kojix2,https://github.com/CRG-CNAG/CalliNGS-NF/pull/28
PR_kwDOBPjbWM5D2t9E,Few fixes,OPEN,2022-11-29T04:25:58Z,2022-12-14T01:19:04Z,,,kstawiski,https://github.com/CRG-CNAG/CalliNGS-NF/pull/34
