pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
PR_kwDOHiqxEs4-IQ9o,Birth of a pipeline,MERGED,2022-08-31T12:50:52Z,2022-09-09T10:56:09Z,2022-09-09T10:56:03Z,2022-09-09T10:56:03Z,nvnieuwk,https://github.com/nf-cmgg/structural/pull/2
PR_kwDOHiqxEs4_bu77,Module  evidence qc,MERGED,2022-09-22T14:11:56Z,2022-09-22T14:13:36Z,2022-09-22T14:13:27Z,2022-09-22T14:13:27Z,nvnieuwk,https://github.com/nf-cmgg/structural/pull/3
PR_kwDOHiqxEs4_rTMp,Module gather batch evidence,MERGED,2022-09-27T09:10:52Z,2022-09-27T09:11:50Z,2022-09-27T09:11:47Z,2022-09-27T09:11:47Z,nvnieuwk,https://github.com/nf-cmgg/structural/pull/4
PR_kwDOHiqxEs4_14TO,added positive control test cases in /testdata and to the samplesheet,CLOSED,2022-09-29T09:48:22Z,2023-01-09T15:05:50Z,2023-01-09T15:05:49Z,,mvheetve,https://github.com/nf-cmgg/structural/pull/6
PR_kwDOHiqxEs5BlJS8,Continue module gather batch evidence,MERGED,2022-10-26T13:16:50Z,2022-10-26T13:19:05Z,2022-10-26T13:19:02Z,2022-10-26T13:19:02Z,nvnieuwk,https://github.com/nf-cmgg/structural/pull/19
PR_kwDOHiqxEs5CoTcn,Refactoring,MERGED,2022-11-10T15:06:00Z,2022-11-10T15:20:59Z,2022-11-10T15:20:56Z,2022-11-10T15:20:56Z,nvnieuwk,https://github.com/nf-cmgg/structural/pull/20
PR_kwDOHiqxEs5D-4_J,New series of fixes and features,MERGED,2022-11-30T15:56:09Z,2023-01-09T16:06:28Z,2023-01-09T16:06:18Z,2023-01-09T16:06:18Z,nvnieuwk,https://github.com/nf-cmgg/structural/pull/21
PR_kwDOHiqxEs5HKB-c,hotfix dev test,MERGED,2023-01-11T13:23:15Z,2023-01-11T13:29:42Z,2023-01-11T13:29:19Z,2023-01-11T13:29:18Z,nvnieuwk,https://github.com/nf-cmgg/structural/pull/22
PR_kwDOHiqxEs5HKtos,Add smoove & tests,MERGED,2023-01-11T15:15:02Z,2023-01-26T14:29:42Z,2023-01-26T14:27:58Z,2023-01-26T14:27:58Z,nvnieuwk,https://github.com/nf-cmgg/structural/pull/23
PR_kwDOHiqxEs5J8vXq,Refactor the pipeline to prepare for subworkflow export to nf-core,MERGED,2023-02-14T14:14:59Z,2023-02-14T14:20:54Z,2023-02-14T14:20:25Z,2023-02-14T14:20:25Z,nvnieuwk,https://github.com/nf-cmgg/structural/pull/24
PR_kwDOHiqxEs5KJYaa,Add gridss,MERGED,2023-02-16T16:19:54Z,2023-02-24T15:21:01Z,2023-02-21T13:26:16Z,2023-02-21T13:26:15Z,nvnieuwk,https://github.com/nf-cmgg/structural/pull/25
PR_kwDOHiqxEs5Ktioa,Add genotyping,MERGED,2023-02-24T15:20:27Z,2023-03-01T15:49:14Z,2023-03-01T15:48:42Z,2023-03-01T15:48:42Z,nvnieuwk,https://github.com/nf-cmgg/structural/pull/26
PR_kwDOHiqxEs5MSWox,viola + join checks,CLOSED,2023-03-17T08:53:57Z,2024-04-03T13:17:12Z,2023-03-27T09:32:26Z,,nvnieuwk,https://github.com/nf-cmgg/structural/pull/28
PR_kwDOHiqxEs5M9BTR,Add annotation + viola + join checks + cleanup,MERGED,2023-03-27T09:31:43Z,2023-03-28T07:27:28Z,2023-03-28T07:26:30Z,2023-03-28T07:26:30Z,nvnieuwk,https://github.com/nf-cmgg/structural/pull/29
