pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
PR_kwDOHi1bPs5ImOWr,Mouse,MERGED,2023-01-26T14:47:00Z,2023-02-13T22:33:21Z,2023-01-26T14:47:23Z,2023-01-26T14:47:23Z,dnousome,https://github.com/CCBR/XAVIER/pull/1
PR_kwDOHi1bPs5KFp4K,Feature kopardev/frcenidapfolder,MERGED,2023-02-16T02:13:07Z,2023-02-16T02:16:37Z,2023-02-16T02:16:25Z,2023-02-16T02:16:25Z,kopardev,https://github.com/CCBR/XAVIER/pull/2
PR_kwDOHi1bPs5RBGwS,Unified dev,MERGED,2023-05-22T13:20:18Z,2023-05-22T13:23:35Z,2023-05-22T13:20:24Z,2023-05-22T13:20:24Z,slsevilla,https://github.com/CCBR/XAVIER/pull/9
PR_kwDOHi1bPs5RBHsy,updating version number to v1.1,MERGED,2023-05-22T13:22:44Z,2023-05-22T13:22:54Z,2023-05-22T13:22:54Z,2023-05-22T13:22:54Z,slsevilla,https://github.com/CCBR/XAVIER/pull/10
PR_kwDOHi1bPs5RzLAQ,add github action file for pangea,MERGED,2023-05-31T14:45:44Z,2023-05-31T14:46:07Z,2023-05-31T14:46:07Z,2023-05-31T14:46:07Z,slsevilla,https://github.com/CCBR/XAVIER/pull/13
PR_kwDOHi1bPs5SA_U6,Frce,MERGED,2023-06-02T15:51:22Z,2023-06-02T15:51:29Z,2023-06-02T15:51:29Z,2023-06-02T15:51:29Z,slsevilla,https://github.com/CCBR/XAVIER/pull/14
PR_kwDOHi1bPs5Sc-YH,templates for biowulf8,MERGED,2023-06-07T20:24:58Z,2023-06-07T20:25:10Z,2023-06-07T20:25:02Z,2023-06-07T20:25:02Z,slsevilla,https://github.com/CCBR/XAVIER/pull/17
PR_kwDOHi1bPs5TOOn9,Feature/biowulf8 test,MERGED,2023-06-16T19:38:26Z,2023-06-27T05:28:28Z,2023-06-26T19:54:39Z,2023-06-26T19:54:39Z,samarth8392,https://github.com/CCBR/XAVIER/pull/19
PR_kwDOHi1bPs5UPpbg,Fixed mm10 prefix,CLOSED,2023-06-29T13:53:43Z,2023-07-20T14:49:58Z,2023-07-20T13:19:15Z,,dnousome,https://github.com/CCBR/XAVIER/pull/20
PR_kwDOHi1bPs5VkPuC,Rebrand exome-seek to xavier,MERGED,2023-07-14T23:52:32Z,2023-07-18T17:57:30Z,2023-07-18T17:57:29Z,2023-07-18T17:57:29Z,samarth8392,https://github.com/CCBR/XAVIER/pull/24
PR_kwDOHi1bPs5WH9UO,Rebrand xavier,MERGED,2023-07-21T19:35:21Z,2023-08-24T17:42:19Z,2023-07-21T19:35:40Z,2023-07-21T19:35:40Z,kopardev,https://github.com/CCBR/XAVIER/pull/25
PR_kwDOHi1bPs5YKmFi,Fix gzip check in rule `ffpefilter_mafs`,MERGED,2023-08-17T14:38:33Z,2023-08-21T12:14:54Z,2023-08-17T19:13:41Z,2023-08-17T19:13:41Z,kelly-sovacool,https://github.com/CCBR/XAVIER/pull/33
PR_kwDOHi1bPs5YQcxv,Add pre-commit config to enforce conventional commits style,CLOSED,2023-08-18T14:55:47Z,2023-08-21T12:14:53Z,2023-08-18T14:55:56Z,,kelly-sovacool,https://github.com/CCBR/XAVIER/pull/35
