pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0MjQ1ODY1NTIw,adding initial exome files,MERGED,2019-01-18T14:36:37Z,2019-02-01T15:23:40Z,2019-02-01T15:23:40Z,2019-02-01T15:23:40Z,bshifaw,https://github.com/gatk-workflows/gatk4-exome-analysis-pipeline/pull/1
MDExOlB1bGxSZXF1ZXN0MzA0NzYxNzc3,Dev,MERGED,2019-08-06T15:04:59Z,2019-08-08T17:10:27Z,2019-08-08T17:10:27Z,2019-08-08T17:10:27Z,bshifaw,https://github.com/gatk-workflows/gatk4-exome-analysis-pipeline/pull/6
MDExOlB1bGxSZXF1ZXN0MzA1Njc5MTc2,Dev,MERGED,2019-08-08T17:37:19Z,2019-08-08T17:37:44Z,2019-08-08T17:37:43Z,2019-08-08T17:37:43Z,bshifaw,https://github.com/gatk-workflows/gatk4-exome-analysis-pipeline/pull/7
MDExOlB1bGxSZXF1ZXN0MzA1NjkyNzU5,Dev,MERGED,2019-08-08T18:18:21Z,2019-08-08T18:18:31Z,2019-08-08T18:18:31Z,2019-08-08T18:18:30Z,bshifaw,https://github.com/gatk-workflows/gatk4-exome-analysis-pipeline/pull/8
MDExOlB1bGxSZXF1ZXN0MzA5MTA1ODcy,Dev,MERGED,2019-08-20T15:22:41Z,2019-08-20T15:25:56Z,2019-08-20T15:25:56Z,2019-08-20T15:25:56Z,bshifaw,https://github.com/gatk-workflows/gatk4-exome-analysis-pipeline/pull/9
MDExOlB1bGxSZXF1ZXN0MzU1Mjc4MjQx,update google bucket references [DFE-6],MERGED,2019-12-19T18:16:34Z,2019-12-19T21:30:57Z,2019-12-19T21:28:33Z,2019-12-19T21:28:33Z,mmorgantaylor,https://github.com/gatk-workflows/gatk4-exome-analysis-pipeline/pull/10
MDExOlB1bGxSZXF1ZXN0MzgxMDE2MTY3,Update1.3v,MERGED,2020-02-27T18:57:45Z,2020-02-27T19:05:20Z,2020-02-27T19:05:20Z,2020-02-27T19:05:20Z,bshifaw,https://github.com/gatk-workflows/gatk4-exome-analysis-pipeline/pull/11
MDExOlB1bGxSZXF1ZXN0MzgyNjI0OTA2,Update1.3v,MERGED,2020-03-02T21:46:31Z,2020-03-02T21:47:20Z,2020-03-02T21:47:20Z,2020-03-02T21:47:20Z,bshifaw,https://github.com/gatk-workflows/gatk4-exome-analysis-pipeline/pull/12
MDExOlB1bGxSZXF1ZXN0MzgyNjI2Nzc0,Update1.3v,MERGED,2020-03-02T21:51:02Z,2020-03-02T21:53:51Z,2020-03-02T21:53:51Z,2020-03-02T21:53:51Z,bshifaw,https://github.com/gatk-workflows/gatk4-exome-analysis-pipeline/pull/13
MDExOlB1bGxSZXF1ZXN0MzgyOTY0ODQ0,Update1.3v,MERGED,2020-03-03T13:55:03Z,2020-05-20T11:52:18Z,2020-03-03T13:55:12Z,2020-03-03T13:55:12Z,bshifaw,https://github.com/gatk-workflows/gatk4-exome-analysis-pipeline/pull/14
MDExOlB1bGxSZXF1ZXN0NDI2NjIwMjA4,Update1.5v,CLOSED,2020-06-02T14:23:36Z,2020-08-19T17:49:03Z,2020-06-04T14:03:48Z,,bshifaw,https://github.com/gatk-workflows/gatk4-exome-analysis-pipeline/pull/15
MDExOlB1bGxSZXF1ZXN0NDI2Nzk0ODU1,Update2.0v,MERGED,2020-06-02T19:48:57Z,2020-06-08T15:25:51Z,2020-06-04T21:04:20Z,2020-06-04T21:04:20Z,bshifaw,https://github.com/gatk-workflows/gatk4-exome-analysis-pipeline/pull/16
MDExOlB1bGxSZXF1ZXN0NDcwMzE3NjYz,Update2.0.1 v,MERGED,2020-08-19T17:42:31Z,2020-08-20T13:25:13Z,2020-08-20T13:25:13Z,2020-08-20T13:25:13Z,bshifaw,https://github.com/gatk-workflows/gatk4-exome-analysis-pipeline/pull/17
MDExOlB1bGxSZXF1ZXN0NDgxMzA3MzA4,Missing BAM indexes causes pipeline failure during sharded BQSR,CLOSED,2020-09-07T11:29:15Z,2020-10-29T18:00:37Z,2020-10-29T18:00:37Z,,aubreybailey,https://github.com/gatk-workflows/gatk4-exome-analysis-pipeline/pull/18
MDExOlB1bGxSZXF1ZXN0NTEyNDUzNTkx,Add note about archiving repo to readme,MERGED,2020-10-29T17:48:56Z,2020-10-29T18:01:15Z,2020-10-29T18:01:14Z,2020-10-29T18:01:14Z,bshifaw,https://github.com/gatk-workflows/gatk4-exome-analysis-pipeline/pull/19
