pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
PR_kwDOID07BM4_8a9I,Add old cloudbutton pipeline,MERGED,2022-09-30T14:39:59Z,2022-09-30T14:40:06Z,2022-09-30T14:40:06Z,2022-09-30T14:40:06Z,aitorarjona,https://github.com/CLOUDLAB-URV/serverless-genomics-variant-calling/pull/1
PR_kwDOID07BM5BGDPs,Refactoring,MERGED,2022-10-19T10:20:49Z,2022-10-20T16:46:30Z,2022-10-20T16:46:30Z,2022-10-20T16:46:30Z,ArnauGabrielAtienza,https://github.com/CLOUDLAB-URV/serverless-genomics-variant-calling/pull/2
PR_kwDOID07BM5BZ2Hw,Refactoring and function types,MERGED,2022-10-24T10:44:10Z,2022-10-25T10:31:13Z,2022-10-25T10:31:13Z,2022-10-25T10:31:13Z,ArnauGabrielAtienza,https://github.com/CLOUDLAB-URV/serverless-genomics-variant-calling/pull/3
PR_kwDOID07BM5BkHXu,File compression,MERGED,2022-10-26T09:14:33Z,2022-10-26T12:02:51Z,2022-10-26T12:02:50Z,2022-10-26T12:02:50Z,ArnauGabrielAtienza,https://github.com/CLOUDLAB-URV/serverless-genomics-variant-calling/pull/4
PR_kwDOID07BM5BqWoU,New partitioner,MERGED,2022-10-27T12:24:59Z,2022-10-28T20:58:09Z,2022-10-28T20:58:09Z,2022-10-28T20:58:09Z,Sararl27,https://github.com/CLOUDLAB-URV/serverless-genomics-variant-calling/pull/5
PR_kwDOID07BM5B1A5W,Updated generate_alignment_iterdata function,MERGED,2022-10-30T12:46:47Z,2022-10-31T09:01:55Z,2022-10-31T09:01:55Z,2022-10-31T09:01:55Z,Sararl27,https://github.com/CLOUDLAB-URV/serverless-genomics-variant-calling/pull/6
PR_kwDOID07BM5CKdOY,Modified fasta partitioner file,MERGED,2022-11-03T19:32:09Z,2022-11-05T10:27:59Z,2022-11-05T10:27:59Z,2022-11-05T10:27:59Z,Sararl27,https://github.com/CLOUDLAB-URV/serverless-genomics-variant-calling/pull/7
PR_kwDOID07BM5C0VCE,Checkpoints added,MERGED,2022-11-14T09:08:27Z,2022-11-16T08:19:20Z,2022-11-16T08:19:19Z,2022-11-16T08:19:19Z,ArnauGabrielAtienza,https://github.com/CLOUDLAB-URV/serverless-genomics-variant-calling/pull/8
PR_kwDOID07BM5DQBHr,Updated partitioner,MERGED,2022-11-18T22:11:30Z,2022-11-22T11:32:32Z,2022-11-22T11:32:32Z,2022-11-22T11:32:32Z,Sararl27,https://github.com/CLOUDLAB-URV/serverless-genomics-variant-calling/pull/9
PR_kwDOID07BM5De10G,Add modules,MERGED,2022-11-22T17:24:20Z,2022-11-22T17:24:26Z,2022-11-22T17:24:26Z,2022-11-22T17:24:26Z,aitorarjona,https://github.com/CLOUDLAB-URV/serverless-genomics-variant-calling/pull/10
