pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0Mzk1NjY0NjE0,Update README,MERGED,2020-03-30T13:49:23Z,2020-03-30T14:11:34Z,2020-03-30T14:11:33Z,2020-03-30T14:11:33Z,drpatelh,https://github.com/nf-core/viralrecon/pull/7
MDExOlB1bGxSZXF1ZXN0Mzk1ODE4MTgx,Implement input samplesheet and get minimal CI tests passing,MERGED,2020-03-30T18:20:32Z,2020-03-31T07:30:58Z,2020-03-30T21:27:46Z,2020-03-30T21:27:46Z,drpatelh,https://github.com/nf-core/viralrecon/pull/11
MDExOlB1bGxSZXF1ZXN0Mzk2MTU0MDk5,Add processes to bowtie2-build indices,MERGED,2020-03-31T08:11:28Z,2020-03-31T08:28:26Z,2020-03-31T08:28:26Z,2020-03-31T08:28:26Z,drpatelh,https://github.com/nf-core/viralrecon/pull/15
MDExOlB1bGxSZXF1ZXN0Mzk2MzA1NTIz,Add Kraken2 processes to build database and filter reads,MERGED,2020-03-31T12:37:44Z,2020-03-31T14:29:41Z,2020-03-31T14:21:03Z,2020-03-31T14:21:03Z,drpatelh,https://github.com/nf-core/viralrecon/pull/16
MDExOlB1bGxSZXF1ZXN0Mzk2ODQyNDQ2,Conda environment prototype,MERGED,2020-04-01T08:34:41Z,2020-04-01T08:53:42Z,2020-04-01T08:53:42Z,2020-04-01T08:53:41Z,MiguelJulia,https://github.com/nf-core/viralrecon/pull/17
MDExOlB1bGxSZXF1ZXN0Mzk2ODc0MTM4,Update environment,MERGED,2020-04-01T09:28:51Z,2020-04-01T09:29:55Z,2020-04-01T09:29:55Z,2020-04-01T09:29:55Z,drpatelh,https://github.com/nf-core/viralrecon/pull/18
MDExOlB1bGxSZXF1ZXN0Mzk3MTUwOTE2,Add in most of the assembly steps and other major updates,MERGED,2020-04-01T18:07:42Z,2020-04-01T18:41:01Z,2020-04-01T18:41:01Z,2020-04-01T18:41:00Z,drpatelh,https://github.com/nf-core/viralrecon/pull/19
MDExOlB1bGxSZXF1ZXN0Mzk3MTYwNzU2,Added tests config files for amplicons and sispa,MERGED,2020-04-01T18:28:19Z,2020-04-02T09:25:29Z,2020-04-02T09:25:29Z,2020-04-02T09:25:29Z,saramonzon,https://github.com/nf-core/viralrecon/pull/20
MDExOlB1bGxSZXF1ZXN0Mzk3NDc0MDA4,Remove igenomes params/paths/files,MERGED,2020-04-02T09:56:32Z,2020-04-02T18:10:10Z,2020-04-02T18:10:09Z,2020-04-02T18:10:09Z,drpatelh,https://github.com/nf-core/viralrecon/pull/21
MDExOlB1bGxSZXF1ZXN0Mzk3ODQwNzMy,Added mapping pipeline debugged,MERGED,2020-04-02T22:31:25Z,2020-04-03T11:25:16Z,2020-04-03T11:24:17Z,2020-04-03T11:24:17Z,svarona,https://github.com/nf-core/viralrecon/pull/22
MDExOlB1bGxSZXF1ZXN0Mzk4MTgxMDY5,Add citations file and pipeline summary,MERGED,2020-04-03T13:41:30Z,2020-04-03T14:15:17Z,2020-04-03T14:15:16Z,2020-04-03T14:15:16Z,drpatelh,https://github.com/nf-core/viralrecon/pull/23
MDExOlB1bGxSZXF1ZXN0Mzk4MTg2NDEx,Fixed suggestions and debugged channel problems,MERGED,2020-04-03T13:51:09Z,2020-04-03T14:11:36Z,2020-04-03T14:11:36Z,2020-04-03T14:11:36Z,svarona,https://github.com/nf-core/viralrecon/pull/24
MDExOlB1bGxSZXF1ZXN0Mzk4MjYxODQz,Updated Usage docs with new parameters,MERGED,2020-04-03T16:11:25Z,2020-04-06T14:55:41Z,2020-04-06T14:55:41Z,2020-04-06T14:55:41Z,saramonzon,https://github.com/nf-core/viralrecon/pull/25
