pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0NjYxODQ0NzYy,Added workflow with index and alignment,MERGED,2021-06-04T15:06:43Z,2021-06-22T08:52:16Z,2021-06-22T08:52:16Z,2021-06-22T08:52:16Z,praveenraj2018,https://github.com/nf-core/rnavar/pull/1
MDExOlB1bGxSZXF1ZXN0Njc1MzE4OTc4,test,CLOSED,2021-06-22T11:10:46Z,2021-06-22T11:11:00Z,2021-06-22T11:11:00Z,,maxulysse,https://github.com/nf-core/rnavar/pull/2
MDExOlB1bGxSZXF1ZXN0Njc5NzMzNjU3,First draft pipeline with all steps ,MERGED,2021-06-29T08:51:03Z,2021-07-13T15:34:38Z,2021-07-13T08:09:04Z,2021-07-13T08:09:03Z,praveenraj2018,https://github.com/nf-core/rnavar/pull/3
MDExOlB1bGxSZXF1ZXN0Njg4Njg2NjAy,Important! Template update for nf-core/tools v2.0,CLOSED,2021-07-13T08:58:28Z,2021-08-04T14:15:10Z,2021-07-13T15:33:28Z,,KevinMenden,https://github.com/nf-core/rnavar/pull/4
MDExOlB1bGxSZXF1ZXN0Njg5MTcwNzk0,Important! Template update for nf-core/tools v2.0.1,CLOSED,2021-07-13T15:33:26Z,2021-08-04T14:15:09Z,2021-07-27T10:38:41Z,,nf-core-bot,https://github.com/nf-core/rnavar/pull/5
MDExOlB1bGxSZXF1ZXN0Njk3OTk2Njc4,Important! Template update for nf-core/tools v2.1,MERGED,2021-07-27T16:10:32Z,2021-08-04T14:14:56Z,2021-08-04T14:14:52Z,2021-08-04T14:14:52Z,nf-core-bot,https://github.com/nf-core/rnavar/pull/6
MDExOlB1bGxSZXF1ZXN0Njk4NzA5Mjkz,Dev merge template tools 2.0.1,MERGED,2021-07-28T13:54:45Z,2021-08-04T14:16:05Z,2021-08-04T14:11:57Z,2021-08-04T14:11:57Z,maxulysse,https://github.com/nf-core/rnavar/pull/7
PR_kwDOFdpQNM4uuLQP,"Updated with issue fixes, code cleanup and other improvements",MERGED,2021-11-18T15:27:38Z,2021-11-22T13:54:30Z,2021-11-22T12:48:24Z,2021-11-22T12:48:24Z,praveenraj2018,https://github.com/nf-core/rnavar/pull/8
PR_kwDOFdpQNM4u-ATT,Added variant annotation subworkflow with snpeff and VEP,MERGED,2021-11-24T14:26:07Z,2021-11-25T10:31:14Z,2021-11-25T10:30:57Z,2021-11-25T10:30:57Z,praveenraj2018,https://github.com/nf-core/rnavar/pull/9
PR_kwDOFdpQNM4vLgl7,Parallel proc,MERGED,2021-11-30T10:34:20Z,2021-11-30T15:11:34Z,2021-11-30T15:11:14Z,2021-11-30T15:11:14Z,praveenraj2018,https://github.com/nf-core/rnavar/pull/10
PR_kwDOFdpQNM4vNiyp,fix: cache variable,MERGED,2021-11-30T21:22:19Z,2021-12-01T09:13:47Z,2021-12-01T09:13:24Z,2021-12-01T09:13:24Z,praveenraj2018,https://github.com/nf-core/rnavar/pull/11
PR_kwDOFdpQNM4vft3Z,"Updates: Added custom index version check, --vcf  option in VEP, GATK parameters and minor changes",CLOSED,2021-12-07T11:46:05Z,2021-12-10T13:20:58Z,2021-12-10T10:48:06Z,,praveenraj2018,https://github.com/nf-core/rnavar/pull/12
PR_kwDOFdpQNM4vrbfX,Docs other fixes,MERGED,2021-12-10T13:20:39Z,2021-12-14T14:05:00Z,2021-12-14T13:57:45Z,2021-12-14T13:57:45Z,praveenraj2018,https://github.com/nf-core/rnavar/pull/13
PR_kwDOFdpQNM4v1IFs,Added rnavar custom config profile,MERGED,2021-12-14T15:19:20Z,2021-12-14T15:38:48Z,2021-12-14T15:38:30Z,2021-12-14T15:38:30Z,praveenraj2018,https://github.com/nf-core/rnavar/pull/14
PR_kwDOFdpQNM4v1ph9,Important! Template update for nf-core/tools v2.2,CLOSED,2021-12-14T17:47:02Z,2022-04-11T12:55:47Z,2022-02-03T10:39:39Z,,nf-core-bot,https://github.com/nf-core/rnavar/pull/15
PR_kwDOFdpQNM4xQoyi,DSL2 version,MERGED,2022-01-19T12:14:38Z,2022-01-19T18:56:48Z,2022-01-19T15:59:48Z,2022-01-19T15:59:48Z,praveenraj2018,https://github.com/nf-core/rnavar/pull/16
PR_kwDOFdpQNM4xYOPH,Fix: samtools faidx issue with genome.fa,MERGED,2022-01-21T11:26:28Z,2022-01-26T08:21:31Z,2022-01-26T08:21:13Z,2022-01-26T08:21:13Z,praveenraj2018,https://github.com/nf-core/rnavar/pull/17
PR_kwDOFdpQNM4x6QKz,snp/indel databases are required [issue 001],MERGED,2022-02-01T15:20:39Z,2022-02-04T10:52:32Z,2022-02-04T10:52:32Z,2022-02-04T10:52:32Z,m3hdad,https://github.com/nf-core/rnavar/pull/18
PR_kwDOFdpQNM4x-Ges,Updated documentation,MERGED,2022-02-02T14:28:10Z,2022-02-03T15:06:00Z,2022-02-03T15:05:39Z,2022-02-03T15:05:39Z,praveenraj2018,https://github.com/nf-core/rnavar/pull/22
PR_kwDOFdpQNM4yKWEo,added: skip_baserecalibration,MERGED,2022-02-07T10:40:08Z,2022-02-09T11:45:29Z,2022-02-09T11:45:23Z,2022-02-09T11:45:23Z,praveenraj2018,https://github.com/nf-core/rnavar/pull/23
PR_kwDOFdpQNM4ySvGh,GffGtf fix,MERGED,2022-02-09T10:57:59Z,2022-02-09T11:53:23Z,2022-02-09T11:53:23Z,2022-02-09T11:53:23Z,m3hdad,https://github.com/nf-core/rnavar/pull/24
PR_kwDOFdpQNM4y4Dc8,grep feature name for BED interval list,CLOSED,2022-02-15T18:03:42Z,2022-04-25T09:49:44Z,2022-04-25T09:49:44Z,,m3hdad,https://github.com/nf-core/rnavar/pull/25
PR_kwDOFdpQNM40fvPD,Important! Template update for nf-core/tools v2.3,CLOSED,2022-03-15T21:48:17Z,2022-04-11T12:55:39Z,2022-03-24T11:10:38Z,,nf-core-bot,https://github.com/nf-core/rnavar/pull/27
PR_kwDOFdpQNM400nh6,Dsl update2,CLOSED,2022-03-22T15:31:36Z,2022-03-30T12:44:54Z,2022-03-30T12:44:41Z,,praveenraj2018,https://github.com/nf-core/rnavar/pull/28
PR_kwDOFdpQNM408gds,Important! Template update for nf-core/tools v2.3.2,CLOSED,2022-03-24T11:46:24Z,2022-04-11T12:55:37Z,2022-03-30T12:16:53Z,,nf-core-bot,https://github.com/nf-core/rnavar/pull/29
PR_kwDOFdpQNM41OYO2,Nf core template merge 2.3.2,CLOSED,2022-03-29T12:03:28Z,2022-03-29T12:22:32Z,2022-03-29T12:16:47Z,,praveenraj2018,https://github.com/nf-core/rnavar/pull/30
PR_kwDOFdpQNM41Oc6x,nf-core template merge 2.3.2,CLOSED,2022-03-29T12:22:09Z,2022-03-29T13:12:33Z,2022-03-29T12:43:24Z,,praveenraj2018,https://github.com/nf-core/rnavar/pull/31
PR_kwDOFdpQNM41Orkx,nf-core template merge 2.3.2,MERGED,2022-03-29T13:12:08Z,2022-03-30T12:43:14Z,2022-03-30T12:42:49Z,2022-03-30T12:42:49Z,praveenraj2018,https://github.com/nf-core/rnavar/pull/32
PR_kwDOFdpQNM41T440,Dsl2 updates,MERGED,2022-03-30T12:54:22Z,2022-03-30T16:22:34Z,2022-03-30T14:15:53Z,2022-03-30T14:15:53Z,praveenraj2018,https://github.com/nf-core/rnavar/pull/33
