pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0MTM1ODMwMTc1,add filter_ids.py,MERGED,2017-08-15T15:47:48Z,2017-08-15T18:15:41Z,2017-08-15T18:15:41Z,2017-08-15T18:15:41Z,daler,https://github.com/NCBI-Hackathons/GenomicRobots/pull/17
MDExOlB1bGxSZXF1ZXN0MTM1ODg4NDMw,Kanekalla,MERGED,2017-08-15T20:48:14Z,2017-08-15T20:50:45Z,2017-08-15T20:50:45Z,2017-08-15T20:50:45Z,kanekalla,https://github.com/NCBI-Hackathons/GenomicRobots/pull/19
MDExOlB1bGxSZXF1ZXN0MTM1ODg5NTY4,Web app,MERGED,2017-08-15T20:53:52Z,2017-08-15T23:59:57Z,2017-08-15T23:59:57Z,2017-08-15T23:59:57Z,neksa,https://github.com/NCBI-Hackathons/GenomicRobots/pull/20
MDExOlB1bGxSZXF1ZXN0MTM1ODk2NDYw,Daler,MERGED,2017-08-15T21:30:12Z,2017-08-15T21:51:39Z,2017-08-15T21:51:39Z,2017-08-15T21:51:39Z,daler,https://github.com/NCBI-Hackathons/GenomicRobots/pull/21
MDExOlB1bGxSZXF1ZXN0MTM2MDg4MzU0,'nother round,MERGED,2017-08-16T18:12:58Z,2017-08-16T18:18:12Z,2017-08-16T18:18:12Z,2017-08-16T18:18:12Z,daler,https://github.com/NCBI-Hackathons/GenomicRobots/pull/24
MDExOlB1bGxSZXF1ZXN0MTM2MDk0MDQy,merge in psst_to_matrix,MERGED,2017-08-16T18:41:00Z,2017-08-16T18:41:06Z,2017-08-16T18:41:06Z,2017-08-16T18:41:06Z,daler,https://github.com/NCBI-Hackathons/GenomicRobots/pull/25
MDExOlB1bGxSZXF1ZXN0MTM2MTEyNjMx,snakefile and psst_to_matrix updates,MERGED,2017-08-16T20:16:02Z,2017-08-16T20:16:12Z,2017-08-16T20:16:12Z,2017-08-16T20:16:12Z,daler,https://github.com/NCBI-Hackathons/GenomicRobots/pull/26
MDExOlB1bGxSZXF1ZXN0MTM2MTIyODA5,Kanekalla,MERGED,2017-08-16T21:07:23Z,2017-08-16T21:07:48Z,2017-08-16T21:07:48Z,2017-08-16T21:07:48Z,kanekalla,https://github.com/NCBI-Hackathons/GenomicRobots/pull/27
MDExOlB1bGxSZXF1ZXN0MTM2MTI4OTI1,Neksa,MERGED,2017-08-16T21:39:48Z,2017-08-16T21:40:05Z,2017-08-16T21:40:05Z,2017-08-16T21:40:05Z,neksa,https://github.com/NCBI-Hackathons/GenomicRobots/pull/28
MDExOlB1bGxSZXF1ZXN0MTM2MTM4NDgy,final fixes,MERGED,2017-08-16T22:42:42Z,2017-08-16T22:43:00Z,2017-08-16T22:43:00Z,2017-08-16T22:42:59Z,daler,https://github.com/NCBI-Hackathons/GenomicRobots/pull/29
MDExOlB1bGxSZXF1ZXN0MTM2MjYwOTIx,bumping up the number of threads,MERGED,2017-08-17T13:45:48Z,2017-08-17T13:46:38Z,2017-08-17T13:46:38Z,2017-08-17T13:46:38Z,neksa,https://github.com/NCBI-Hackathons/GenomicRobots/pull/30
