pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0MzQxODM0MzQx,Working on qc and finished.,MERGED,2019-11-17T09:07:43Z,2019-11-20T07:28:13Z,2019-11-17T09:08:00Z,2019-11-17T09:08:00Z,tjbencomo,https://github.com/tjbencomo/ngs-pipeline/pull/1
MDExOlB1bGxSZXF1ZXN0MzU2NTY4ODE5,Fastqc tmpdir,MERGED,2019-12-24T08:49:15Z,2019-12-24T08:49:51Z,2019-12-24T08:49:46Z,2019-12-24T08:49:45Z,tjbencomo,https://github.com/tjbencomo/ngs-pipeline/pull/6
MDExOlB1bGxSZXF1ZXN0MzU3MTU3NzMz,Modularize workflow,MERGED,2019-12-27T07:46:44Z,2019-12-27T07:47:41Z,2019-12-27T07:47:17Z,2019-12-27T07:47:17Z,tjbencomo,https://github.com/tjbencomo/ngs-pipeline/pull/12
MDExOlB1bGxSZXF1ZXN0MzU3MTY0NDcz,Remove redundant code that is now in preprocessing.smk and common.smk,MERGED,2019-12-27T08:20:32Z,2019-12-27T08:20:51Z,2019-12-27T08:20:45Z,2019-12-27T08:20:45Z,tjbencomo,https://github.com/tjbencomo/ngs-pipeline/pull/14
MDExOlB1bGxSZXF1ZXN0MzU3NTg3NzE5,Variant calling,MERGED,2019-12-28T22:22:20Z,2019-12-28T22:22:39Z,2019-12-28T22:22:34Z,2019-12-28T22:22:34Z,tjbencomo,https://github.com/tjbencomo/ngs-pipeline/pull/17
MDExOlB1bGxSZXF1ZXN0MzU4NTU1MDcy,Add bash script to parse job ID from Sherlock's sbatch command for sl…,MERGED,2020-01-02T05:14:07Z,2020-01-02T05:14:19Z,2020-01-02T05:14:15Z,2020-01-02T05:14:15Z,tjbencomo,https://github.com/tjbencomo/ngs-pipeline/pull/19
MDExOlB1bGxSZXF1ZXN0MzYxMjA3MDg2,Remove bamout,MERGED,2020-01-09T23:24:51Z,2020-01-09T23:25:33Z,2020-01-09T23:25:29Z,2020-01-09T23:25:29Z,tjbencomo,https://github.com/tjbencomo/ngs-pipeline/pull/26
MDExOlB1bGxSZXF1ZXN0MzYxMjIxMTcz,Add schema files and implement schema checks for config.yaml and unit…,MERGED,2020-01-10T00:25:24Z,2020-01-10T00:26:07Z,2020-01-10T00:26:02Z,2020-01-10T00:26:02Z,tjbencomo,https://github.com/tjbencomo/ngs-pipeline/pull/27
MDExOlB1bGxSZXF1ZXN0MzY0MzYyNDc0,Finished creating shrunk ref files for end-to-end testing. Added all …,MERGED,2020-01-17T23:52:42Z,2020-01-17T23:53:04Z,2020-01-17T23:52:53Z,2020-01-17T23:52:52Z,tjbencomo,https://github.com/tjbencomo/ngs-pipeline/pull/29
MDExOlB1bGxSZXF1ZXN0MzY1NTcyNDIw,Add var annot,MERGED,2020-01-21T23:06:22Z,2020-01-22T01:59:02Z,2020-01-21T23:06:36Z,2020-01-21T23:06:36Z,tjbencomo,https://github.com/tjbencomo/ngs-pipeline/pull/31
MDExOlB1bGxSZXF1ZXN0MzY2NjEyMDQ2,V1.0.1,MERGED,2020-01-23T23:13:51Z,2020-01-23T23:14:35Z,2020-01-23T23:13:59Z,2020-01-23T23:13:58Z,tjbencomo,https://github.com/tjbencomo/ngs-pipeline/pull/36
MDExOlB1bGxSZXF1ZXN0MzgyMDEyNDU2,Remove bqsr report from MultiQC inputs,MERGED,2020-03-01T07:58:45Z,2020-03-01T07:59:11Z,2020-03-01T07:59:07Z,2020-03-01T07:59:07Z,tjbencomo,https://github.com/tjbencomo/ngs-pipeline/pull/40
MDExOlB1bGxSZXF1ZXN0MzgyMDE2MTMw,Change naming,MERGED,2020-03-01T08:43:06Z,2020-03-01T08:43:25Z,2020-03-01T08:43:16Z,2020-03-01T08:43:15Z,tjbencomo,https://github.com/tjbencomo/ngs-pipeline/pull/41
MDExOlB1bGxSZXF1ZXN0MzgzMTIxNTc1,Multiplexed samples,MERGED,2020-03-03T19:03:04Z,2020-03-03T19:03:20Z,2020-03-03T19:03:13Z,2020-03-03T19:03:13Z,tjbencomo,https://github.com/tjbencomo/ngs-pipeline/pull/45
MDExOlB1bGxSZXF1ZXN0MzkwNzgyMTQ2,Add Panel of Normals Creation Workflow,MERGED,2020-03-19T03:53:18Z,2020-03-19T03:53:42Z,2020-03-19T03:53:37Z,2020-03-19T03:53:37Z,tjbencomo,https://github.com/tjbencomo/ngs-pipeline/pull/50
MDExOlB1bGxSZXF1ZXN0NDEyNzc5NzMy,Plot depth,MERGED,2020-05-04T07:22:57Z,2020-05-04T07:23:07Z,2020-05-04T07:23:07Z,2020-05-04T07:23:07Z,tjbencomo,https://github.com/tjbencomo/ngs-pipeline/pull/54
MDExOlB1bGxSZXF1ZXN0NDEyNzg3MDM3,Add rules for plot-depths,MERGED,2020-05-04T07:42:08Z,2020-05-04T07:42:17Z,2020-05-04T07:42:17Z,2020-05-04T07:42:17Z,tjbencomo,https://github.com/tjbencomo/ngs-pipeline/pull/55
MDExOlB1bGxSZXF1ZXN0NDYyNDQ5MTQz,Tumor only,MERGED,2020-08-03T23:42:13Z,2020-08-03T23:42:37Z,2020-08-03T23:42:32Z,2020-08-03T23:42:31Z,tjbencomo,https://github.com/tjbencomo/ngs-pipeline/pull/56
MDExOlB1bGxSZXF1ZXN0NDY5MTgwNTAy,Parallel mutect2,MERGED,2020-08-18T03:41:50Z,2020-08-18T03:43:02Z,2020-08-18T03:42:12Z,2020-08-18T03:42:12Z,tjbencomo,https://github.com/tjbencomo/ngs-pipeline/pull/58
MDExOlB1bGxSZXF1ZXN0Njg4MTQ3Njg5,V2.0,MERGED,2021-07-12T20:21:12Z,2021-07-12T20:21:25Z,2021-07-12T20:21:22Z,2021-07-12T20:21:22Z,tjbencomo,https://github.com/tjbencomo/ngs-pipeline/pull/72
