pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0NjAwODU4NjQy,High cov options,MERGED,2021-03-25T15:53:39Z,2021-05-24T20:12:41Z,2021-05-24T20:12:41Z,2021-05-24T20:12:40Z,sjswuitchik,https://github.com/harvardinformatics/snpArcher/pull/1
MDExOlB1bGxSZXF1ZXN0NjY3MzE0MTc2,Add Library ID param to BWA map rule,MERGED,2021-06-10T19:51:26Z,2021-06-24T20:04:07Z,2021-06-24T20:04:07Z,2021-06-24T20:04:06Z,cademirch,https://github.com/harvardinformatics/snpArcher/pull/2
MDExOlB1bGxSZXF1ZXN0NjgzMjQ0OTQ5,Update readme,MERGED,2021-07-04T22:11:24Z,2021-08-05T15:53:34Z,2021-07-06T21:11:08Z,2021-07-06T21:11:07Z,sjswuitchik,https://github.com/harvardinformatics/snpArcher/pull/3
MDExOlB1bGxSZXF1ZXN0Njg4MTU2Mjkw,Refactor intervals and bug fixes for fastq2bam,MERGED,2021-07-12T20:34:53Z,2021-07-19T14:39:48Z,2021-07-19T14:39:48Z,2021-07-19T14:39:48Z,cademirch,https://github.com/harvardinformatics/snpArcher/pull/4
MDExOlB1bGxSZXF1ZXN0NjkyNzExNDE3,Resource update,MERGED,2021-07-19T15:29:51Z,2021-07-19T17:19:20Z,2021-07-19T17:19:15Z,2021-07-19T17:19:15Z,sjswuitchik,https://github.com/harvardinformatics/snpArcher/pull/5
MDExOlB1bGxSZXF1ZXN0Njk3MTExMzQx,Bam resources,MERGED,2021-07-26T15:04:22Z,2021-07-27T17:10:13Z,2021-07-27T17:10:09Z,2021-07-27T17:10:09Z,sjswuitchik,https://github.com/harvardinformatics/snpArcher/pull/6
MDExOlB1bGxSZXF1ZXN0NzAyMzQ5MTUx,GATK rework,MERGED,2021-08-03T14:48:54Z,2021-08-03T15:52:31Z,2021-08-03T15:52:28Z,2021-08-03T15:52:28Z,sjswuitchik,https://github.com/harvardinformatics/snpArcher/pull/7
MDExOlB1bGxSZXF1ZXN0NzAyNjI1MjM0,Organization refactor,MERGED,2021-08-03T21:19:18Z,2021-09-21T18:40:21Z,2021-08-03T22:03:47Z,2021-08-03T22:03:47Z,cademirch,https://github.com/harvardinformatics/snpArcher/pull/8
MDExOlB1bGxSZXF1ZXN0NzAyNjYwMDgw,Restruct dirs,CLOSED,2021-08-03T22:05:02Z,2021-09-14T17:35:35Z,2021-08-04T13:53:49Z,,tsackton,https://github.com/harvardinformatics/snpArcher/pull/9
MDExOlB1bGxSZXF1ZXN0NzIwNjY4NDM1,Delete stray file,CLOSED,2021-08-26T16:20:57Z,2021-09-01T11:31:20Z,2021-09-01T11:31:20Z,,erikenbody,https://github.com/harvardinformatics/snpArcher/pull/18
