pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
PR_kwDOIB1wFc4_qR6A,"update zcat usage (for macOS), fix #1",MERGED,2022-09-27T05:10:04Z,2022-09-27T05:10:38Z,2022-09-27T05:10:38Z,2022-09-27T05:10:38Z,conorcamplisson,https://github.com/dunhamlab/yevo_pipeline/pull/2
PR_kwDOIB1wFc5FvE1m,Update Snakefile.py,CLOSED,2022-12-18T22:33:59Z,2023-02-21T07:01:08Z,2023-02-21T07:01:08Z,,dgodin19,https://github.com/dunhamlab/yevo_pipeline/pull/3
PR_kwDOIB1wFc5JUFu4,Update Snakefile.py,CLOSED,2023-02-06T07:46:38Z,2023-02-21T07:00:56Z,2023-02-21T07:00:56Z,,dgodin19,https://github.com/dunhamlab/yevo_pipeline/pull/4
PR_kwDOIB1wFc5JUGPY,Update _run_pipeline.sh,CLOSED,2023-02-06T07:49:08Z,2023-02-21T07:00:38Z,2023-02-21T07:00:38Z,,dgodin19,https://github.com/dunhamlab/yevo_pipeline/pull/5
PR_kwDOIB1wFc5KZr8S,Update Snakefile.py,CLOSED,2023-02-21T07:02:34Z,2023-03-13T17:48:46Z,2023-03-13T17:48:46Z,,dgodin19,https://github.com/dunhamlab/yevo_pipeline/pull/6
PR_kwDOIB1wFc5KZsZi,Update config.yml,CLOSED,2023-02-21T07:03:58Z,2023-03-13T17:49:06Z,2023-03-13T17:49:06Z,,dgodin19,https://github.com/dunhamlab/yevo_pipeline/pull/7
PR_kwDOIB1wFc5KZtUi,Create run_pipeline.sh,CLOSED,2023-02-21T07:06:50Z,2023-07-21T22:36:58Z,2023-07-21T22:36:58Z,,dgodin19,https://github.com/dunhamlab/yevo_pipeline/pull/8
PR_kwDOIB1wFc5L61VP,Update Snakefile.py,CLOSED,2023-03-13T17:48:24Z,2023-07-21T22:37:06Z,2023-07-21T22:37:06Z,,dgodin19,https://github.com/dunhamlab/yevo_pipeline/pull/9
PR_kwDOIB1wFc5WIfPv,Update Snakefile.py,MERGED,2023-07-21T22:43:52Z,2023-07-24T15:58:36Z,2023-07-24T15:58:36Z,2023-07-24T15:58:36Z,dgodin19,https://github.com/dunhamlab/yevo_pipeline/pull/10
PR_kwDOIB1wFc5WIfcX,Update main.yml,CLOSED,2023-07-21T22:45:30Z,2023-08-04T18:37:43Z,2023-08-04T18:37:43Z,,dgodin19,https://github.com/dunhamlab/yevo_pipeline/pull/11
PR_kwDOIB1wFc5WIflX,Create chris.yml,MERGED,2023-07-21T22:46:50Z,2023-07-21T22:49:19Z,2023-07-21T22:49:19Z,2023-07-21T22:49:19Z,dgodin19,https://github.com/dunhamlab/yevo_pipeline/pull/12
PR_kwDOIB1wFc5WIfwJ,Update config.yml,MERGED,2023-07-21T22:48:20Z,2023-07-24T15:58:16Z,2023-07-24T15:58:16Z,2023-07-24T15:58:16Z,dgodin19,https://github.com/dunhamlab/yevo_pipeline/pull/13
PR_kwDOIB1wFc5WIf9U,Create run_pipeline.sh,MERGED,2023-07-21T22:50:09Z,2023-07-21T22:58:01Z,2023-07-21T22:58:01Z,2023-07-21T22:58:01Z,dgodin19,https://github.com/dunhamlab/yevo_pipeline/pull/14
PR_kwDOIB1wFc5WIgOF,Create instructions.txt,MERGED,2023-07-21T22:52:42Z,2023-07-21T22:57:44Z,2023-07-21T22:57:44Z,2023-07-21T22:57:44Z,dgodin19,https://github.com/dunhamlab/yevo_pipeline/pull/15
PR_kwDOIB1wFc5XOI4g,Update main.yml,MERGED,2023-08-04T18:36:35Z,2023-08-04T18:37:31Z,2023-08-04T18:37:31Z,2023-08-04T18:37:31Z,dgodin19,https://github.com/dunhamlab/yevo_pipeline/pull/16
PR_kwDOIB1wFc5a7Wts,Merge align_compare.py edits into main branch,MERGED,2023-09-21T20:11:05Z,2023-09-21T20:14:11Z,2023-09-21T20:14:11Z,2023-09-21T20:14:11Z,lucaskampman,https://github.com/dunhamlab/yevo_pipeline/pull/17
