pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
PR_kwDOGRwQgs47P4jC,dnanexus spark support,MERGED,2022-07-12T08:55:39Z,2024-02-08T21:14:44Z,2022-07-12T09:18:53Z,2022-07-12T09:18:53Z,mlin,https://github.com/mlin/GLnext/pull/1
PR_kwDOGRwQgs5Gaqka,Use GenomicSQLite for VCF records and Variants,MERGED,2022-12-31T06:58:04Z,2024-02-08T21:14:27Z,2022-12-31T07:06:44Z,2022-12-31T07:06:44Z,mlin,https://github.com/mlin/GLnext/pull/2
PR_kwDOGRwQgs5GelNe,simplified streaming join strategy,MERGED,2023-01-02T09:17:28Z,2024-02-08T21:14:21Z,2023-01-02T09:26:53Z,2023-01-02T09:26:53Z,mlin,https://github.com/mlin/GLnext/pull/3
PR_kwDOGRwQgs5K_YVB,Rework pVCF output file splitting,MERGED,2023-03-01T04:01:53Z,2023-03-01T05:42:39Z,2023-03-01T05:42:36Z,2023-03-01T05:42:36Z,mlin,https://github.com/mlin/GLnext/pull/4
PR_kwDOGRwQgs5Re9u_,Sparse joint genotypes (phase 1),MERGED,2023-05-27T04:04:48Z,2024-02-08T21:14:20Z,2023-05-27T08:14:39Z,2023-05-27T08:14:39Z,mlin,https://github.com/mlin/GLnext/pull/5
PR_kwDOGRwQgs5Rwnhn,produce spVCF natively,MERGED,2023-05-31T08:30:46Z,2023-06-01T03:48:04Z,2023-06-01T03:48:00Z,2023-06-01T03:48:00Z,mlin,https://github.com/mlin/GLnext/pull/6
PR_kwDOGRwQgs5VAWzH,variant quality thresholds,MERGED,2023-07-09T03:06:54Z,2023-07-09T23:16:05Z,2023-07-09T23:15:56Z,2023-07-09T23:15:56Z,mlin,https://github.com/mlin/GLnext/pull/7
PR_kwDOGRwQgs5dVvT0,add DeepVariantExtra config to populate AD & PL from reference bands,MERGED,2023-10-20T04:13:13Z,2023-10-29T00:37:03Z,2023-10-29T00:37:00Z,2023-10-29T00:37:00Z,mlin,https://github.com/mlin/GLnext/pull/8
PR_kwDOGRwQgs5eBgr7,genotype revision,MERGED,2023-10-28T07:26:18Z,2023-10-29T01:29:49Z,2023-10-29T01:29:45Z,2023-10-29T01:29:45Z,mlin,https://github.com/mlin/GLnext/pull/9
PR_kwDOGRwQgs5iN3b7,rename project to GLnext,MERGED,2023-12-18T05:30:17Z,2024-02-08T21:14:19Z,2023-12-18T05:58:23Z,2023-12-18T05:58:23Z,mlin,https://github.com/mlin/GLnext/pull/10
PR_kwDOGRwQgs5krDrv,config inheritance,MERGED,2024-01-22T03:27:26Z,2024-01-22T07:30:18Z,2024-01-22T07:30:14Z,2024-01-22T07:30:14Z,mlin,https://github.com/mlin/GLnext/pull/11
PR_kwDOGRwQgs5nNITU,AllQC coverage improvements,MERGED,2024-02-18T07:14:05Z,2024-02-18T09:04:29Z,2024-02-18T09:04:24Z,2024-02-18T09:04:24Z,mlin,https://github.com/mlin/GLnext/pull/12
PR_kwDOGRwQgs5oQOCh,variant discovery optimization & logging,MERGED,2024-02-29T06:28:32Z,2024-02-29T06:38:16Z,2024-02-29T06:38:12Z,2024-02-29T06:38:12Z,mlin,https://github.com/mlin/GLnext/pull/13
PR_kwDOGRwQgs5oVN8Z,adjust partitioning in variant discovery,MERGED,2024-02-29T19:25:33Z,2024-02-29T22:41:19Z,2024-02-29T22:41:17Z,2024-02-29T22:41:17Z,mlin,https://github.com/mlin/GLnext/pull/14
PR_kwDOGRwQgs5wtD6z,add GxS config,MERGED,2024-05-28T00:06:19Z,2024-05-28T00:16:55Z,2024-05-28T00:16:46Z,2024-05-28T00:16:46Z,mlin,https://github.com/mlin/GLnext/pull/15
