pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0NTc3MDc0NDE=,Update README.md,CLOSED,2016-01-29T21:48:30Z,2019-06-13T08:27:03Z,2019-06-13T08:27:02Z,,stephenturner,https://github.com/tseemann/snippy/pull/46
MDExOlB1bGxSZXF1ZXN0NjU5MDcyNTA=,add support for rmdup,CLOSED,2016-04-10T10:53:38Z,2019-06-10T00:38:19Z,2019-06-10T00:38:19Z,,nickloman,https://github.com/tseemann/snippy/pull/63
MDExOlB1bGxSZXF1ZXN0Njc3MDU2MDc=,"Fix for bug #65, copy gene tag in to GFF Name attribute",MERGED,2016-04-25T11:42:20Z,2017-08-31T06:18:23Z,2017-08-31T06:18:22Z,2017-08-31T06:18:22Z,RoyChaudhuri,https://github.com/tseemann/snippy/pull/66
MDExOlB1bGxSZXF1ZXN0MTM1NDcwMjkw,script to aggregate >1 snippy snp.tab files for easy comparison,OPEN,2017-08-12T19:31:45Z,2020-07-28T17:36:59Z,,,nickloman,https://github.com/tseemann/snippy/pull/101
MDExOlB1bGxSZXF1ZXN0MTgwMTAxODA3,Version 4,MERGED,2018-04-07T11:37:19Z,2018-04-07T12:30:26Z,2018-04-07T12:30:18Z,2018-04-07T12:30:18Z,tseemann,https://github.com/tseemann/snippy/pull/147
MDExOlB1bGxSZXF1ZXN0MjAyODgwOTQ3,Specify depth from INFO field,MERGED,2018-07-20T15:20:21Z,2018-07-21T00:35:46Z,2018-07-21T00:35:43Z,2018-07-21T00:35:42Z,m-bull,https://github.com/tseemann/snippy/pull/199
MDExOlB1bGxSZXF1ZXN0Mjg0MDE5OTE5,Minimum fix. unreadable error points to r1 file for both r1 and r2,MERGED,2019-05-31T12:05:19Z,2019-06-10T00:37:44Z,2019-06-10T00:37:34Z,2019-06-10T00:37:34Z,saramonzon,https://github.com/tseemann/snippy/pull/287
MDExOlB1bGxSZXF1ZXN0MzA3MDg4Njk3,Update fasta_generate_regions.py,OPEN,2019-08-13T21:35:45Z,2019-10-03T23:03:56Z,,,jdeligt,https://github.com/tseemann/snippy/pull/309
MDExOlB1bGxSZXF1ZXN0Mzg4NzU1MTk2,Add output prefix to snp-sites message of the day,MERGED,2020-03-15T16:19:39Z,2020-03-15T21:04:39Z,2020-03-15T21:04:39Z,2020-03-15T21:04:39Z,fmaguire,https://github.com/tseemann/snippy/pull/367
MDExOlB1bGxSZXF1ZXN0NDU2MTY5NDU4,escape regex special chars in guess_prefix. Resolves #411,OPEN,2020-07-24T09:00:51Z,2020-07-24T09:00:51Z,,,coolmaksat,https://github.com/tseemann/snippy/pull/412
MDExOlB1bGxSZXF1ZXN0NDYyNDIwMDQ2,Create CODE_OF_CONDUCT.md,OPEN,2020-08-03T22:06:07Z,2020-08-03T22:06:07Z,,,tseemann,https://github.com/tseemann/snippy/pull/415
MDExOlB1bGxSZXF1ZXN0NTU4NDYzOTEz,Docker and Gitpod,OPEN,2021-01-20T19:18:47Z,2021-01-20T19:18:47Z,,,ktmeaton,https://github.com/tseemann/snippy/pull/442
MDExOlB1bGxSZXF1ZXN0NzI4MzkzMTUy,snippy-core bed file input with --mask [#475],OPEN,2021-09-07T07:46:35Z,2021-09-07T07:46:35Z,,,esteinig,https://github.com/tseemann/snippy/pull/476
PR_kwDOAS4qDc5A41LV,fix full.aln to have correct VARIANT count when running snippy-core,OPEN,2022-10-17T02:24:18Z,2023-09-07T00:05:17Z,,,hsnguyen,https://github.com/tseemann/snippy/pull/531
PR_kwDOAS4qDc5dEzvw,Replace travis with actions,MERGED,2023-10-18T00:19:43Z,2023-10-18T00:21:43Z,2023-10-18T00:21:42Z,2023-10-18T00:21:42Z,mbhall88,https://github.com/tseemann/snippy/pull/567
PR_kwDOAS4qDc5dE5Ok,ci: update how we append to PATH in actions,MERGED,2023-10-18T00:45:57Z,2023-10-18T02:52:58Z,2023-10-18T02:52:58Z,2023-10-18T02:52:58Z,mbhall88,https://github.com/tseemann/snippy/pull/568
PR_kwDOAS4qDc5114Dg,Add core.txt format,MERGED,2024-07-19T01:50:44Z,2024-07-19T02:05:50Z,2024-07-19T02:05:50Z,2024-07-19T02:05:50Z,Wytamma,https://github.com/tseemann/snippy/pull/593
