pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0NTE5MDY0OTg=,Embedded documents,MERGED,2015-11-26T12:24:01Z,2015-12-01T10:33:56Z,2015-11-26T12:33:35Z,2015-11-26T12:33:34Z,mwhamgenomics,https://github.com/EdinburghGenomics/Reporting-App/pull/4
MDExOlB1bGxSZXF1ZXN0NTIyNTIyNjE=,Tests,MERGED,2015-12-01T12:33:22Z,2015-12-16T17:45:19Z,2015-12-01T12:34:02Z,2015-12-01T12:34:02Z,mwhamgenomics,https://github.com/EdinburghGenomics/Reporting-App/pull/6
MDExOlB1bGxSZXF1ZXN0NTUxMDI5NzQ=,Add column and links,MERGED,2016-01-05T15:23:39Z,2016-01-06T11:37:40Z,2016-01-05T17:23:38Z,2016-01-05T17:23:38Z,tcezard,https://github.com/EdinburghGenomics/Reporting-App/pull/10
MDExOlB1bGxSZXF1ZXN0NTczOTM5Mjg=,Analysis driver statuses,MERGED,2016-01-27T17:29:46Z,2016-02-05T11:49:51Z,2016-01-29T15:00:04Z,2016-01-29T15:00:04Z,mwhamgenomics,https://github.com/EdinburghGenomics/Reporting-App/pull/13
MDExOlB1bGxSZXF1ZXN0NTg0MTkzODE=,Auto restart,MERGED,2016-02-05T11:50:52Z,2016-02-10T16:02:43Z,2016-02-10T11:20:45Z,2016-02-10T11:20:45Z,mwhamgenomics,https://github.com/EdinburghGenomics/Reporting-App/pull/14
MDExOlB1bGxSZXF1ZXN0NTg5MDE4MjQ=,Yield from fastq,MERGED,2016-02-10T15:00:13Z,2016-02-10T16:02:42Z,2016-02-10T15:59:10Z,2016-02-10T15:59:10Z,tcezard,https://github.com/EdinburghGenomics/Reporting-App/pull/15
MDExOlB1bGxSZXF1ZXN0NjA0MjM3NTE=,Add dot notation,MERGED,2016-02-23T22:44:43Z,2016-03-03T14:03:49Z,2016-03-03T10:52:07Z,2016-03-03T10:52:07Z,tcezard,https://github.com/EdinburghGenomics/Reporting-App/pull/18
MDExOlB1bGxSZXF1ZXN0NjA0OTE3NDA=,Analysis driver 0.9.2 features,MERGED,2016-02-24T11:06:33Z,2016-03-03T10:11:21Z,2016-02-24T11:34:17Z,2016-02-24T11:34:17Z,mwhamgenomics,https://github.com/EdinburghGenomics/Reporting-App/pull/19
MDExOlB1bGxSZXF1ZXN0NjE1NjU5ODE=,Species contamination check ke,MERGED,2016-03-03T14:25:47Z,2016-03-03T14:30:27Z,2016-03-03T14:30:26Z,2016-03-03T14:30:26Z,katieemelianova,https://github.com/EdinburghGenomics/Reporting-App/pull/22
MDExOlB1bGxSZXF1ZXN0NjM3NTIwNTk=,Add new table in sample report,MERGED,2016-03-22T16:41:22Z,2016-04-01T16:37:16Z,2016-03-22T16:48:46Z,2016-03-22T16:48:46Z,tcezard,https://github.com/EdinburghGenomics/Reporting-App/pull/23
MDExOlB1bGxSZXF1ZXN0NjU2NTU4MDQ=,Aggregation endpoints,MERGED,2016-04-07T16:02:29Z,2016-04-18T11:20:01Z,2016-04-14T13:41:34Z,2016-04-14T13:41:34Z,mwhamgenomics,https://github.com/EdinburghGenomics/Reporting-App/pull/25
MDExOlB1bGxSZXF1ZXN0NjYzMzExMjk=,several changes in the sample schema,MERGED,2016-04-13T14:31:18Z,2016-04-14T16:05:46Z,2016-04-13T14:40:44Z,2016-04-13T14:40:44Z,tcezard,https://github.com/EdinburghGenomics/Reporting-App/pull/27
MDExOlB1bGxSZXF1ZXN0NjY2NTExNjY=,Reformat column mapping,MERGED,2016-04-15T14:27:12Z,2016-04-18T11:20:06Z,2016-04-15T16:42:51Z,2016-04-15T16:42:51Z,tcezard,https://github.com/EdinburghGenomics/Reporting-App/pull/28
MDExOlB1bGxSZXF1ZXN0NjY3NTIyMDA=,Tinker with datatables,MERGED,2016-04-16T22:44:07Z,2016-04-18T11:20:10Z,2016-04-16T22:44:27Z,2016-04-16T22:44:27Z,tcezard,https://github.com/EdinburghGenomics/Reporting-App/pull/30
MDExOlB1bGxSZXF1ZXN0NjkwMDcwNzc=,Hide columns,MERGED,2016-05-05T13:32:30Z,2016-07-13T21:30:14Z,2016-05-10T09:55:12Z,2016-05-10T09:55:12Z,tcezard,https://github.com/EdinburghGenomics/Reporting-App/pull/31
MDExOlB1bGxSZXF1ZXN0Njk1MzM1OTc=,Authentication,CLOSED,2016-05-10T16:08:58Z,2016-07-05T13:32:59Z,2016-07-05T13:32:59Z,,mwhamgenomics,https://github.com/EdinburghGenomics/Reporting-App/pull/32
MDExOlB1bGxSZXF1ZXN0Njk2OTg1MTI=,Pipeline sample runs,MERGED,2016-05-11T16:04:19Z,2016-07-01T12:45:30Z,2016-05-12T10:39:06Z,2016-05-12T10:39:06Z,mwhamgenomics,https://github.com/EdinburghGenomics/Reporting-App/pull/33
MDExOlB1bGxSZXF1ZXN0NzAxNzkxMjc=,Automatic review,MERGED,2016-05-16T10:43:29Z,2016-05-24T11:31:14Z,2016-05-24T11:31:14Z,2016-05-24T11:31:14Z,katieemelianova,https://github.com/EdinburghGenomics/Reporting-App/pull/34
MDExOlB1bGxSZXF1ZXN0NzEyMDMzNjE=,bootstrap and table fix,MERGED,2016-05-24T11:30:41Z,2016-07-01T12:45:27Z,2016-05-25T15:25:08Z,2016-05-25T15:25:08Z,tcezard,https://github.com/EdinburghGenomics/Reporting-App/pull/37
MDExOlB1bGxSZXF1ZXN0NzI3MTMxMTk=,Timeline proc report,MERGED,2016-06-06T13:56:00Z,2016-07-01T12:45:28Z,2016-06-08T20:52:28Z,2016-06-08T20:52:28Z,katieemelianova,https://github.com/EdinburghGenomics/Reporting-App/pull/38
MDExOlB1bGxSZXF1ZXN0NzU5NzQ4MTQ=,Aggregation refactor,MERGED,2016-07-01T12:48:23Z,2016-07-11T12:15:42Z,2016-07-05T15:32:09Z,2016-07-05T15:32:09Z,mwhamgenomics,https://github.com/EdinburghGenomics/Reporting-App/pull/39
MDExOlB1bGxSZXF1ZXN0NzYyNTI0MDc=,EGCG-Core,CLOSED,2016-07-05T10:39:50Z,2016-07-05T13:32:20Z,2016-07-05T13:32:20Z,,mwhamgenomics,https://github.com/EdinburghGenomics/Reporting-App/pull/40
MDExOlB1bGxSZXF1ZXN0NzYyNTg0Nzk=,EGCG-Core,MERGED,2016-07-05T11:30:42Z,2016-07-06T15:01:50Z,2016-07-06T15:01:50Z,2016-07-06T15:01:50Z,mwhamgenomics,https://github.com/EdinburghGenomics/Reporting-App/pull/42
MDExOlB1bGxSZXF1ZXN0NzYyNTkyMzE=,Authentication,MERGED,2016-07-05T11:36:56Z,2016-07-11T12:15:43Z,2016-07-06T13:47:35Z,2016-07-06T13:47:35Z,mwhamgenomics,https://github.com/EdinburghGenomics/Reporting-App/pull/43
MDExOlB1bGxSZXF1ZXN0NzY3NjQ4MDc=,Automatic review,MERGED,2016-07-08T14:51:24Z,2016-07-08T15:02:43Z,2016-07-08T15:02:43Z,2016-07-08T15:02:43Z,katieemelianova,https://github.com/EdinburghGenomics/Reporting-App/pull/45
MDExOlB1bGxSZXF1ZXN0NzY3Njk5NjU=,moved missing genotype location from run elements to samples,MERGED,2016-07-08T15:24:42Z,2016-07-11T12:15:47Z,2016-07-08T15:27:47Z,2016-07-08T15:27:47Z,katieemelianova,https://github.com/EdinburghGenomics/Reporting-App/pull/46
MDExOlB1bGxSZXF1ZXN0Nzc1ODQwMjc=,Sample and species contamination,MERGED,2016-07-15T09:00:12Z,2016-08-03T10:59:21Z,2016-07-15T13:00:18Z,2016-07-15T13:00:18Z,tcezard,https://github.com/EdinburghGenomics/Reporting-App/pull/47
