pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0NDE0ODU1MTE0,Nf k8s song update,MERGED,2020-05-07T18:40:27Z,2020-09-17T20:39:28Z,2020-05-13T17:22:47Z,2020-05-13T17:22:47Z,lindaxiang,https://github.com/icgc-argo-workflows/sanger-wgs-variant-calling/pull/1
MDExOlB1bGxSZXF1ZXN0NDUxMjI1NTk2,update payload-gen-variant-calling to 0.2.2.0,MERGED,2020-07-17T15:58:18Z,2020-09-17T20:39:27Z,2020-07-17T16:00:06Z,2020-07-17T16:00:06Z,junjun-zhang,https://github.com/icgc-argo-workflows/sanger-wgs-variant-calling/pull/2
MDExOlB1bGxSZXF1ZXN0NDkwMzUyNjU4,2.1.0 9 1.2 dev,MERGED,2020-09-21T14:41:58Z,2020-10-16T16:58:41Z,2020-09-21T20:01:58Z,2020-09-21T20:01:58Z,junjun-zhang,https://github.com/icgc-argo-workflows/sanger-wgs-variant-calling/pull/4
MDExOlB1bGxSZXF1ZXN0NTA0OTc5MzI3,update payload-gen-variant-calling which ensures vcf/tbi basename match,MERGED,2020-10-16T17:02:49Z,2020-10-16T19:26:13Z,2020-10-16T17:03:39Z,2020-10-16T17:03:39Z,junjun-zhang,https://github.com/icgc-argo-workflows/sanger-wgs-variant-calling/pull/5
MDExOlB1bGxSZXF1ZXN0NTk2NjgxMjAx,Sanger wgs variant calling@2.1.0 9.2.0,MERGED,2021-03-19T15:36:16Z,2021-04-06T14:10:06Z,2021-03-19T18:18:47Z,2021-03-19T18:18:47Z,junjun-zhang,https://github.com/icgc-argo-workflows/sanger-wgs-variant-calling/pull/6
MDExOlB1bGxSZXF1ZXN0NjEwODk2NjQw,Sanger wgs variant calling@2.1.0 9.3.0,MERGED,2021-04-07T18:22:38Z,2021-04-16T19:02:03Z,2021-04-08T15:22:46Z,2021-04-08T15:22:46Z,junjun-zhang,https://github.com/icgc-argo-workflows/sanger-wgs-variant-calling/pull/7
MDExOlB1bGxSZXF1ZXN0NjE2OTAyMTI4,Sanger wgs variant calling@2.1.0 9.4.0,MERGED,2021-04-16T15:04:33Z,2024-09-19T19:44:59Z,2021-04-16T18:47:14Z,2021-04-16T18:47:13Z,junjun-zhang,https://github.com/icgc-argo-workflows/sanger-wgs-variant-calling/pull/9
MDExOlB1bGxSZXF1ZXN0NjE4NDM3MzUx,Sanger wgs variant calling@2.1.0 9.5.0,MERGED,2021-04-19T20:01:40Z,2021-05-03T21:35:42Z,2021-04-19T20:39:03Z,2021-04-19T20:39:03Z,junjun-zhang,https://github.com/icgc-argo-workflows/sanger-wgs-variant-calling/pull/11
MDExOlB1bGxSZXF1ZXN0NjI5NzczNTMw,Sanger wgs variant calling@2.1.0 9.6.0,MERGED,2021-05-04T12:50:01Z,2021-08-25T20:32:17Z,2021-05-07T15:56:22Z,2021-05-07T15:56:22Z,lindaxiang,https://github.com/icgc-argo-workflows/sanger-wgs-variant-calling/pull/14
PR_kwDODn2L-85QuelB,Sanger wgs variant calling@2.1.0 9.7.0,MERGED,2023-05-17T15:03:44Z,2023-06-29T18:37:49Z,2023-06-29T18:37:48Z,2023-06-29T18:37:48Z,lindaxiang,https://github.com/icgc-argo-workflows/sanger-wgs-variant-calling/pull/16
PR_kwDODn2L-85quPfv,Sanger wgs variant calling@2.1.0 9.7.1,MERGED,2024-03-26T00:10:38Z,2024-03-26T00:11:55Z,2024-03-26T00:11:55Z,2024-03-26T00:11:55Z,edsu7,https://github.com/icgc-argo-workflows/sanger-wgs-variant-calling/pull/19
