repo_owner,repo_name,contributor_login,contributions,login,id,node_id,avatar_url,gravatar_id,url,html_url,followers_url,following_url,gists_url,starred_url,subscriptions_url,organizations_url,repos_url,events_url,received_events_url,type,user_view_type,site_admin,contributions
uci-cbcl,genomix,anbangx,744,anbangx,5658648,MDQ6VXNlcjU2NTg2NDg=,https://avatars.githubusercontent.com/u/5658648?v=4,,https://api.github.com/users/anbangx,https://github.com/anbangx,https://api.github.com/users/anbangx/followers,https://api.github.com/users/anbangx/following{/other_user},https://api.github.com/users/anbangx/gists{/gist_id},https://api.github.com/users/anbangx/starred{/owner}{/repo},https://api.github.com/users/anbangx/subscriptions,https://api.github.com/users/anbangx/orgs,https://api.github.com/users/anbangx/repos,https://api.github.com/users/anbangx/events{/privacy},https://api.github.com/users/anbangx/received_events,User,public,False,744
uci-cbcl,genomix,jakebiesinger,642,jakebiesinger,463861,MDQ6VXNlcjQ2Mzg2MQ==,https://avatars.githubusercontent.com/u/463861?v=4,,https://api.github.com/users/jakebiesinger,https://github.com/jakebiesinger,https://api.github.com/users/jakebiesinger/followers,https://api.github.com/users/jakebiesinger/following{/other_user},https://api.github.com/users/jakebiesinger/gists{/gist_id},https://api.github.com/users/jakebiesinger/starred{/owner}{/repo},https://api.github.com/users/jakebiesinger/subscriptions,https://api.github.com/users/jakebiesinger/orgs,https://api.github.com/users/jakebiesinger/repos,https://api.github.com/users/jakebiesinger/events{/privacy},https://api.github.com/users/jakebiesinger/received_events,User,public,False,642
uci-cbcl,genomix,sigmod,214,sigmod,384788,MDQ6VXNlcjM4NDc4OA==,https://avatars.githubusercontent.com/u/384788?v=4,,https://api.github.com/users/sigmod,https://github.com/sigmod,https://api.github.com/users/sigmod/followers,https://api.github.com/users/sigmod/following{/other_user},https://api.github.com/users/sigmod/gists{/gist_id},https://api.github.com/users/sigmod/starred{/owner}{/repo},https://api.github.com/users/sigmod/subscriptions,https://api.github.com/users/sigmod/orgs,https://api.github.com/users/sigmod/repos,https://api.github.com/users/sigmod/events{/privacy},https://api.github.com/users/sigmod/received_events,User,public,False,214
uci-cbcl,genomix,JavierJia,182,JavierJia,910229,MDQ6VXNlcjkxMDIyOQ==,https://avatars.githubusercontent.com/u/910229?v=4,,https://api.github.com/users/JavierJia,https://github.com/JavierJia,https://api.github.com/users/JavierJia/followers,https://api.github.com/users/JavierJia/following{/other_user},https://api.github.com/users/JavierJia/gists{/gist_id},https://api.github.com/users/JavierJia/starred{/owner}{/repo},https://api.github.com/users/JavierJia/subscriptions,https://api.github.com/users/JavierJia/orgs,https://api.github.com/users/JavierJia/repos,https://api.github.com/users/JavierJia/events{/privacy},https://api.github.com/users/JavierJia/received_events,User,public,False,182
uci-cbcl,genomix,salsubaiee,112,salsubaiee,7255649,MDQ6VXNlcjcyNTU2NDk=,https://avatars.githubusercontent.com/u/7255649?v=4,,https://api.github.com/users/salsubaiee,https://github.com/salsubaiee,https://api.github.com/users/salsubaiee/followers,https://api.github.com/users/salsubaiee/following{/other_user},https://api.github.com/users/salsubaiee/gists{/gist_id},https://api.github.com/users/salsubaiee/starred{/owner}{/repo},https://api.github.com/users/salsubaiee/subscriptions,https://api.github.com/users/salsubaiee/orgs,https://api.github.com/users/salsubaiee/repos,https://api.github.com/users/salsubaiee/events{/privacy},https://api.github.com/users/salsubaiee/received_events,User,public,False,112
uci-cbcl,genomix,Elmira88,57,Elmira88,5739551,MDQ6VXNlcjU3Mzk1NTE=,https://avatars.githubusercontent.com/u/5739551?v=4,,https://api.github.com/users/Elmira88,https://github.com/Elmira88,https://api.github.com/users/Elmira88/followers,https://api.github.com/users/Elmira88/following{/other_user},https://api.github.com/users/Elmira88/gists{/gist_id},https://api.github.com/users/Elmira88/starred{/owner}{/repo},https://api.github.com/users/Elmira88/subscriptions,https://api.github.com/users/Elmira88/orgs,https://api.github.com/users/Elmira88/repos,https://api.github.com/users/Elmira88/events{/privacy},https://api.github.com/users/Elmira88/received_events,User,public,False,57
uci-cbcl,genomix,zheilbron,57,zheilbron,433341,MDQ6VXNlcjQzMzM0MQ==,https://avatars.githubusercontent.com/u/433341?v=4,,https://api.github.com/users/zheilbron,https://github.com/zheilbron,https://api.github.com/users/zheilbron/followers,https://api.github.com/users/zheilbron/following{/other_user},https://api.github.com/users/zheilbron/gists{/gist_id},https://api.github.com/users/zheilbron/starred{/owner}{/repo},https://api.github.com/users/zheilbron/subscriptions,https://api.github.com/users/zheilbron/orgs,https://api.github.com/users/zheilbron/repos,https://api.github.com/users/zheilbron/events{/privacy},https://api.github.com/users/zheilbron/received_events,User,public,False,57
uci-cbcl,genomix,madhusudancs,48,madhusudancs,10183,MDQ6VXNlcjEwMTgz,https://avatars.githubusercontent.com/u/10183?v=4,,https://api.github.com/users/madhusudancs,https://github.com/madhusudancs,https://api.github.com/users/madhusudancs/followers,https://api.github.com/users/madhusudancs/following{/other_user},https://api.github.com/users/madhusudancs/gists{/gist_id},https://api.github.com/users/madhusudancs/starred{/owner}{/repo},https://api.github.com/users/madhusudancs/subscriptions,https://api.github.com/users/madhusudancs/orgs,https://api.github.com/users/madhusudancs/repos,https://api.github.com/users/madhusudancs/events{/privacy},https://api.github.com/users/madhusudancs/received_events,User,public,False,48
uci-cbcl,genomix,prestoncarman,26,prestoncarman,3517157,MDQ6VXNlcjM1MTcxNTc=,https://avatars.githubusercontent.com/u/3517157?v=4,,https://api.github.com/users/prestoncarman,https://github.com/prestoncarman,https://api.github.com/users/prestoncarman/followers,https://api.github.com/users/prestoncarman/following{/other_user},https://api.github.com/users/prestoncarman/gists{/gist_id},https://api.github.com/users/prestoncarman/starred{/owner}{/repo},https://api.github.com/users/prestoncarman/subscriptions,https://api.github.com/users/prestoncarman/orgs,https://api.github.com/users/prestoncarman/repos,https://api.github.com/users/prestoncarman/events{/privacy},https://api.github.com/users/prestoncarman/received_events,User,public,False,26
uci-cbcl,genomix,jarodwen,24,jarodwen,335320,MDQ6VXNlcjMzNTMyMA==,https://avatars.githubusercontent.com/u/335320?v=4,,https://api.github.com/users/jarodwen,https://github.com/jarodwen,https://api.github.com/users/jarodwen/followers,https://api.github.com/users/jarodwen/following{/other_user},https://api.github.com/users/jarodwen/gists{/gist_id},https://api.github.com/users/jarodwen/starred{/owner}{/repo},https://api.github.com/users/jarodwen/subscriptions,https://api.github.com/users/jarodwen/orgs,https://api.github.com/users/jarodwen/repos,https://api.github.com/users/jarodwen/events{/privacy},https://api.github.com/users/jarodwen/received_events,User,public,False,24
